CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
POL012101628;;POL;;;3.54;0.00;0.00;;8.20;7.72;No name;PL01628;RWL-11;Rewal;;Y;SPS2975;N;N;N;;;FX;;GNS, LHP, LLS;38.20;0.00;Metal;;1996-01-04;MFL;1961-01-01;;
POL012101629;;POL;;;3.71;0.00;0.00;;7.65;7.23;<NO NAME GIVEN>;PL01629;RWL-12;;;N;;N;;;;;FX;;GNS, LLS;17.60;0.00;Metal;;1982-04-21;MFL;1968-01-01;2006-07-20;
POL012101630;;POL;;;2.51;0.00;0.00;;7.32;6.93;No name;PL01630;RWL-15;Rewal;;Y;SPS3615;N;N;N;;;FX;;GNS, LHP, LLS, FPO;63.00;0.00;Metal;;1985-10-11;MFL;1964-01-01;;
POL012101728;;POL;;;11.56;0.00;0.00;;11.70;10.96;No name;PL01728;RWL-5;Rewal;;Y;SPS2594;N;N;N;;;FX;;GNS, FPN, LLD, LLS, LHP, FPO;47.80;0.00;Metal;;2003-04-28;MFL;2002-01-01;;
POL012101994;261024180;POL;;;4.84;0.00;0.00;;8.50;7.53;No name;PL01994;RWL-8;Rewal;;Y;SPS3050;N;N;Y;;;FX;;GNS, LLS, LHP, FPO;18.70;0.00;Fiber/Plastic;;2005-02-10;MFL;2004-01-01;;
POL012201592;261006740;POL;;;10.07;12.30;0.00;;11.88;10.99;No name;PL01592;USM-20;Ustronie Morskie;;Y;SPS2284;N;N;Y;;;FX;;GNS, FPO, LLD, FYK, LLS, LHP;47.20;0.00;Metal;;1989-03-23;MFL;1987-01-01;2025-02-10;
POL012201631;261003951;POL;;;2.69;0.00;0.00;;7.97;7.48;No name;PL01631;NIE-4;Niechorze;;Y;SPS3352;N;N;Y;;;GO;;GNS, FYK, FPO, LLD, LHP, LLS;55.20;0.00;Fiber/Plastic;;1990-03-20;MFL;1964-01-01;;
POL012201632;;POL;;;3.07;0.00;0.00;;7.40;7.06;<NO NAME GIVEN>;PL01632;NIE-9;;;N;;N;;;;;FX;;GNS, NO;31.50;0.00;Metal;;1982-01-01;MFL;1964-01-01;;2009-10-29
POL012201633;;POL;;;6.25;0.00;0.00;;9.50;8.58;<NO NAME GIVEN>;PL01633;NIE-10;;;N;;N;;;;;FX;;GNS, FPO;31.50;0.00;Metal;;1986-11-05;MFL;1984-01-01;2007-12-11;
POL012201634;;POL;;;4.06;0.00;0.00;;8.50;8.04;<NO NAME GIVEN>;PL01634;NIE-11;;;N;;N;;;;;FX;;GNS, LLS;70.00;0.00;Wood;;1986-02-10;MFL;1985-01-01;2005-04-07;
POL012201635;;POL;;;8.39;0.00;0.00;;10.46;9.91;No name;PL01635;NIE-15;Niechorze;;Y;SPS3616;N;N;N;;;FX;;GNS, LHP, FPO, FPN, LLS;70.00;0.00;Aluminium;;1996-09-26;MFL;1996-01-01;;
POL012201636;;POL;;;2.85;0.00;0.00;;7.56;7.16;No name;PL01636;NIE-20;;;N;;N;N;N;;;FX;;GNS, SB, LLS;38.00;0.00;Metal;;1982-05-27;MFL;1970-01-01;;
POL012202046;;POL;;;6.09;0.00;0.00;;9.17;8.69;<NO NAME GIVEN>;PL02046;NIE-1;;;N;;N;;;;;FX;;GNS, FPO;31.50;0.00;Metal;;1982-12-08;MFL;1970-01-01;;2012-10-30
POL012202199;261023440;POL;;;16.22;0.00;0.00;;11.98;10.91;No name;PL02199;NIE-14;Niechorze;;Y;SPS2889;N;N;Y;;;FX;;GNS, LLS, FPN;31.50;0.00;Metal;;2012-11-14;MFL;2011-01-01;;
POL012202221;;POL;;;17.89;0.00;0.00;;11.98;10.92;No name;PL02221;NIE-8;Niechorze;;Y;SPS2888;N;N;N;;;FX;;GNS, LLD, LLS, LHP;70.00;0.00;Metal;;2013-01-08;MFL;2011-01-01;2025-04-25;
POL012301595;;POL;;;9.41;0.00;0.00;;11.50;9.39;No name;PL01595;ŁEB-86;;;Y;SPS2150;N;N;N;;;FX;;GNS, OTB, LLD, LLS, FPO, LHP;50.00;0.00;Metal;;1991-01-01;MFL;1991-01-01;;
POL012301637;;POL;;;4.13;0.00;0.00;;8.25;7.82;<NO NAME GIVEN>;PL01637;MRZ-1;;;N;;N;;;;;FX;;GNS, LLS;18.70;0.00;Wood;;1967-06-02;MFL;1967-01-01;2005-08-30;
POL012301638;261004450;POL;;;15.62;0.00;0.00;;11.81;11.03;No name;PL01638;MRZ-2;Mrzeżyno;;Y;SPS2340;Y;Y;Y;;;FX;;GNS, LLD, LLS, LHP;121.00;0.00;Metal;;2002-01-24;MFL;1996-01-01;;
POL012301639;;POL;;;4.10;0.00;0.00;;8.40;7.63;<NO NAME GIVEN>;PL01639;DAR-63;;;N;;N;;;;;FX;;GNS, LLS;44.00;0.00;Metal;;1989-12-31;MFL;1989-01-01;;2007-10-18
POL012301640;;POL;;;6.93;0.00;0.00;;9.18;8.76;<NO NAME GIVEN>;PL01640;MRZ-6;;;N;;N;;;;;FX;;GNS, LLS;21.30;0.00;Other;;1969-01-01;MFL;1969-01-01;2006-03-15;
POL012301641;;POL;;;5.09;0.00;0.00;;9.00;8.40;<NO NAME GIVEN>;PL01641;MRZ-14;;;N;;N;;;;;FX;;GNS, NO;55.00;0.00;Metal;;1990-12-31;MFL;1990-01-01;;2008-07-04
POL012301642;;POL;;;8.05;0.00;0.00;;10.01;9.47;No name;PL01642;MRZ-19;;;Y;SPS3143;N;N;N;;;FX;;GNS, LLS;73.50;0.00;Metal;;1986-01-01;MFL;1986-01-01;;
POL012301643;;POL;;;6.68;0.00;0.00;;9.40;8.88;<NO NAME GIVEN>;PL01643;MRZ-36;;;N;;N;;;;;FX;;GNS, LLS;70.00;0.00;Wood;;1970-10-20;MFL;1970-01-01;2005-05-06;
POL012302055;;POL;;;10.12;0.00;0.00;;9.45;8.62;<NO NAME GIVEN>;PL02055;MRZ-16;;;N;;N;;;;;FX;;GNS, LLS;55.00;0.00;Metal;;2008-07-16;MFL;2008-01-01;;2009-09-24
POL012302218;261023690;POL;;;17.84;0.00;0.00;;11.95;10.90;No name;PL02218;MRZ-17;Mrzeżyno;;Y;SPS2881;N;N;Y;;;FX;;GNS, OTB, LLS, OTM, LLD;70.00;0.00;Metal;;2013-01-08;MFL;2010-01-01;;
POL012302305;261032810;POL;;;18.89;0.00;0.00;;11.99;10.94;No name;PL02305;MRZ-20;Mrzeżyno;;Y;SPS3445;N;N;Y;;;TTW;;OTB, LLS, LLD, OTM, FYK, GNS;115.00;0.00;Metal;;2016-10-14;MFL;2015-01-01;;
POL022400621;;POL;;;4.90;0.00;0.00;;8.55;7.97;No name;PL00621;DWI-2;;;Y;SPK2288;N;N;N;;;FX;;GNS, LLS, LHP, LLD;31.50;0.00;Fiber/Plastic;;1990-08-01;MFL;1989-01-01;;
