CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
BGR001023516;;BGR;;;1.02;0.00;0.00;;6.30;0.00;ВН3516;3516;ВН3516;Varna;;N;;N;N;N;;;FX;;LHM;5.88;0.00;Wood;;1970-01-01;MFL;1970-01-01;;2009-06-19
BGR001023518;;BGR;;;0.64;0.00;0.00;;5.85;0.00;ВН3518;3518;ВН3518;Varna;;N;;N;N;N;;;FX;;LHM;3.68;0.00;Wood;;1967-01-01;MFL;1967-01-01;;2016-01-13
BGR001023519;;BGR;;;1.19;0.00;0.00;;6.61;0.00;ВН3519;3519;ВН3519;Varna;;N;;N;N;N;;;FX;;LHM;9.56;0.00;Wood;;1975-01-01;MFL;1975-01-01;;2009-05-12
BGR001023520;;BGR;;;0.77;0.00;0.00;;5.75;0.00;ВН3520;3520;ВН3520;Varna;;N;;N;N;N;;;FX;;GNS, GND;5.15;0.00;Wood;;1970-01-01;MFL;1970-01-01;;2009-06-19
BGR001023525;;BGR;;;0.79;0.00;0.00;;5.74;0.00;ВН3525;3525;ВН3525;Varna;;N;;N;N;N;;;FX;;LHM;4.41;0.00;Wood;;1968-01-01;MFL;1968-01-01;;2013-04-02
BGR001023527;;BGR;;;0.82;0.00;0.00;;4.50;0.00;ВН3527;3527;ВН3527;Varna;;N;;N;N;N;;;FX;;GNS, GND;1.47;0.00;Fiber/Plastic;;1970-01-01;MFL;1970-01-01;;2013-04-02
BGR001023528;;BGR;;;0.82;0.00;0.00;;6.25;0.00;ВН3528;3528;ВН3528;Varna;;N;;N;N;N;;;FX;;LHM;4.78;0.00;Wood;;1972-01-01;MFL;1972-01-01;;2009-06-19
BGR001023530;;BGR;;;0.58;0.00;0.00;;5.75;0.00;ВН3530;3530;ВН3530;Varna;;N;;N;N;N;;;FX;;LHM;5.15;0.00;Wood;;1969-01-01;MFL;1969-01-01;;2022-07-21
BGR001023532;;BGR;;;0.52;0.00;0.00;;5.20;0.00;ВН3532;3532;ВН3532;Varna;;N;;N;N;N;;;FX;;GNS, LHP;3.31;0.00;Wood;;1970-10-01;MFL;1970-01-01;;
BGR001023533;;BGR;;;0.77;0.00;0.00;;6.30;0.00;ВЕГА;3533;ВН3533;Varna;;N;;N;N;N;;;FX;;GNS, GND;5.15;0.00;Wood;;1970-10-01;MFL;1968-01-01;;2023-02-15
BGR001023534;;BGR;;;1.22;0.00;0.00;;6.75;0.00;Вн3534;3534;Вн3534;Varna;;N;;N;N;N;;;FX;;GNS, LHP;4.41;0.00;Wood;;1985-04-29;MFL;1973-01-01;;
BGR001023537;;BGR;;;1.15;0.00;0.00;;6.40;0.00;ВН3537;3537;ВН3537;Varna;;N;;N;N;N;;;FX;;GNS, LHP;13.24;0.00;Wood;;1991-01-01;MFL;1991-01-01;;2024-06-17
BGR001023539;;BGR;;;15.65;0.00;0.00;;10.57;0.00;КАРИСТОС;3539;ВН3539;Varna;;Y;LZH2277;Y;N;N;;;FX;;GNS, GND;58.82;0.00;Other;;1997-01-01;MFL;1997-01-01;;2023-02-01
BGR001023542;;BGR;;;0.84;0.00;0.00;;6.30;0.00;ВН3542;3542;ВН3542;Varna;;N;;N;N;N;;;FX;;LHM;11.77;0.00;Wood;;1974-01-01;MFL;1974-01-01;;2013-06-17
BGR001023543;;BGR;;;1.24;0.00;0.00;;6.60;0.00;ВН3543;3543;ВН3543;Varna;;N;;N;N;N;;;FX;;GNS, GND;10.30;0.00;Wood;;1994-01-01;MFL;1994-01-01;2010-07-22;
BGR001023544;;BGR;;;0.96;0.16;0.00;;6.22;0.00;ВН3544;3544;ВН3544;Varna;;N;;N;N;N;;;FX;;FPO, GND;5.88;0.00;Wood;;1982-01-01;MFL;1982-01-01;;2025-06-06
BGR001023549;;BGR;;;0.66;0.00;0.00;;5.60;0.00;ВН3549;3549;ВН3549;Varna;;N;;N;N;N;;;FX;;GNS, LHP;11.03;0.00;Wood;;1980-01-01;MFL;1980-01-01;;2014-12-09
BGR001023550;;BGR;;;0.45;0.00;0.00;;4.50;0.00;ВН3550;3550;ВН3550;Varna;;N;;N;N;N;;;FX;;GNS, GND;3.68;0.00;Wood;;1978-01-01;MFL;1978-01-01;;2009-06-19
BGR001023554;;BGR;;;10.72;0.00;0.00;;11.20;0.00;СВЕТИ ГЕОРГИ;3554;ВН3554;Varna;;Y;LZH2896;N;N;N;;;FX;;GNS, OTM;58.84;0.00;Metal;;1997-01-01;MFL;1997-01-01;2018-03-12;
BGR001023555;;BGR;;;0.47;0.00;0.00;;5.60;0.00;ВН3555;3555;ВН3555;Varna;;N;;N;N;N;;;FX;;GNS, GND;2.57;0.00;Wood;;1974-01-01;MFL;1974-01-01;;2016-01-14
BGR001023556;;BGR;;;0.75;0.00;0.00;;6.10;0.00;ВН3556;3556;ВН3556;Varna;;N;;N;N;N;;;FX;;GNS, GND;9.19;0.00;Wood;;1996-01-01;MFL;1996-01-01;;2021-10-05
BGR001023557;;BGR;;;0.54;0.00;0.00;;5.80;0.00;ВН3557;3557;ВН3557;Varna;;N;;N;N;N;;;FX;;GNS;7.36;0.00;Wood;;1985-03-20;MFL;1978-01-01;;2014-07-25
BGR001023558;;BGR;;;0.45;0.00;0.00;;5.27;0.00;ВН3558;3558;ВН3558;Varna;;N;;N;N;N;;;FX;;LHM;5.15;0.00;Wood;;1975-01-01;MFL;1975-01-01;;2009-06-19
BGR001023567;;BGR;;;0.58;0.00;0.00;;5.50;0.00;ВН3567;3567;ВН3567;Varna;;N;;N;N;N;;;FX;;GNS;10.30;0.00;Wood;;1985-04-12;MFL;1967-01-01;;2013-04-02
BGR001023569;;BGR;;;0.83;0.00;0.00;;6.00;0.00;ВН3569;3569;ВН3569;Varna;;N;;N;N;N;;;FX;;GNS, GND;2.21;0.00;Wood;;1986-01-01;MFL;1986-01-01;;2022-07-06
BGR001023570;;BGR;;;1.31;0.00;0.00;;7.00;0.00;ВН3570;3570;ВН3570;Varna;;N;;N;N;N;;;FX;;GNS, GND;8.83;0.00;Wood;;1970-10-01;MFL;1970-01-01;;
BGR001023573;;BGR;;;0.69;0.00;0.00;;5.80;0.00;ВН3573;3573;ВН3573;Varna;;N;;N;N;N;;;FX;;GNS, GND;2.21;0.00;Wood;;1984-01-01;MFL;1984-01-01;;2015-04-02
