CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
ROM000004446;;ROU;;;1.00;0.00;0.00;;6.45;0.00;370 TL;3 370 TL;3 370 TL;;;N;;N;N;N;;;FX;;GNS, NO;66.00;0.00;Fiber/Plastic;;2011-02-04;MFL;2010-01-01;;2012-11-22
ROM000004454;;ROU;;;1.04;0.00;0.00;;6.10;0.00;3678;64803;3 3678 TL;Tulcea;;Y;;N;Y;Y;;;FX;;GNS, LLS, FPN;0.00;0.00;Fiber/Plastic;;2011-02-15;MFL;2010-01-01;;
ROM000004467;;ROU;;;1.08;0.00;0.00;;6.10;0.00;3732;64810;3 3732 TL;Tulcea;;N;;N;Y;Y;;;FX;;LLS, GNS;66.20;0.00;Fiber/Plastic;;2011-03-07;MFL;2010-01-01;;2025-04-17
ROM000004469;;ROU;;;0.64;0.00;0.00;;6.20;0.00;IOANA D;64811;3 6758 CT;Constanta;;N;;N;Y;Y;;;FX;;GNS, LHP;0.00;0.00;Fiber/Plastic;;2011-03-03;MFL;2010-01-01;;2024-10-15
ROM000004476;;ROU;;;0.35;0.00;0.00;;4.52;0.00;4907;64814;3 4907 CT;Constanta;;Y;;N;Y;Y;;;FX;;GNS, LHP, LLS;2.57;0.00;Fiber/Plastic;;2011-03-09;MFL;1997-01-01;;
ROM000004479;;ROU;;;1.08;0.00;0.00;;6.10;0.00;405 TL;3 405 TL;3 405 TL;;;N;;N;N;N;;;FX;;GNS, NO;36.80;0.00;Fiber/Plastic;;2011-03-18;MFL;2010-01-01;;2012-11-22
ROM000004482;;ROU;;;0.63;0.00;0.00;;4.80;0.00;DON PEDRO 1;3 4818 CT;3 4818 CT;;;N;;N;N;N;;;FX;;GNS, LHP, LLS;111.00;0.00;Fiber/Plastic;;2011-03-28;MFL;2009-01-01;;2018-08-27
ROM000004498;;ROU;;;1.03;0.00;0.00;;7.12;0.00;461 TL;3 461 TL;3 461 TL;;;N;;N;N;N;;;FX;;GNS, NO;18.40;0.00;Fiber/Plastic;;2011-04-08;MFL;2011-01-01;;2014-04-23
ROM000004499;;ROU;;;0.52;0.00;0.00;;5.93;0.00;462 TL;3 462 TL;3 462 TL;;;N;;N;N;N;;;FX;;GNS, NO;7.50;0.00;Fiber/Plastic;;2011-04-08;MFL;2011-01-01;;2014-04-23
ROM000004500;;ROU;;;4.48;0.00;0.00;;9.70;0.00;463 TL;3 463 TL;3 463 TL;;;N;;N;N;N;;;FX;;TBB, LLS, GNS, PS, OTM;100.00;0.00;Metal;;2011-04-08;MFL;1979-01-01;;2016-05-06
