CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
HRV000015340;;HRV;;;2.25;0.00;0.00;;7.00;0.00;ZD-8764;ZD-8764;ZD-8764;;;N;;N;;;;;FX;;GNS, LLS;31.00;0.00;Fiber/Plastic;;2013-07-01;MFL;1981-01-01;;2017-03-09
HRV000015341;;HRV;;;0.79;0.00;0.00;;4.60;0.00;BŽ-7;BŽ-7;BŽ-7;;;N;;N;;;;;FX;;GNS, LLS;3.00;0.00;Fiber/Plastic;;2017-02-07;MFL;1980-01-01;;
HRV000015343;;HRV;;;2.30;0.00;0.00;;7.80;0.00;PR-1427;PR-1427;PR-1427;;;N;;N;;;;;FX;;GNS, LLS;27.20;0.00;Wood;;2013-07-01;MFL;1989-01-01;;2017-03-09
HRV000015344;;HRV;;;1.40;0.00;0.00;;5.90;0.00;ZD-5623;ZD-5623;ZD-5623;;;N;;N;;;;;FX;;GNS, LLS;11.00;0.00;Fiber/Plastic;;2013-07-01;MFL;1992-01-01;;2016-01-04
HRV000015345;;HRV;;;1.75;0.00;0.00;;7.50;0.00;SL-428;SL-428;SL-428;Romania;;N;;N;;;;;FX;;GNS, LLS;17.00;0.00;Wood;;2013-07-01;MFL;1982-01-01;;
HRV000015347;;HRV;;;2.58;0.00;0.00;;7.46;0.00;SA-180;SA-180;SA-180;United Kingdom;;N;;N;;;;;FX;;GNS, LLS;24.20;0.00;Wood;;2013-07-01;MFL;1972-01-01;;2017-03-09
HRV000015349;;HRV;;;1.00;0.00;0.00;;4.65;0.00;574-PR;574-PR;574-PR;Preko;;N;;N;N;N;;;FX;;GNS, LLS;29.40;0.00;Fiber/Plastic;;2015-02-25;MFL;2008-01-01;;2023-12-27
HRV000015350;;HRV;;;2.29;0.00;0.00;;6.00;0.00;PV-58;PV-58;PV-58;;;N;;N;;;;;FX;;GNS, LLS;77.30;0.00;Fiber/Plastic;;2013-07-01;MFL;1990-01-01;;
HRV000015352;;HRV;;;1.50;0.00;0.00;;5.80;0.00;IT-284;IT-284;IT-284;;;N;;N;;;;;FX;;GNS, LLS;19.00;0.00;Fiber/Plastic;;2013-07-01;MFL;2009-01-01;;2017-03-09
HRV000015353;;HRV;;;1.41;0.00;0.00;;4.50;0.00;IT-39;IT-39;IT-39;;;N;;N;;;;;FX;;GNS, LLS;7.30;0.00;Fiber/Plastic;;2013-07-01;MFL;1993-01-01;;2016-01-04
HRV000015356;;HRV;;;1.41;0.00;0.00;;5.60;0.00;PG-733;PG-733;PG-733;;;N;;N;;;;;FX;;GNS, LLS;8.09;0.00;Wood;;2013-07-01;MFL;1960-01-01;;2016-01-04
HRV000015357;;HRV;;;1.00;0.00;0.00;;4.57;0.00;SL-476;SL-476;SL-476;Romania;;N;;N;;;;;FX;;GNS, LLS;6.60;0.00;Fiber/Plastic;;2016-05-25;MFL;1997-01-01;;
