CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
BEL030381986;;BEL;;;69.00;0.00;0.00;;24.55;21.31;MANTA;038;Z.38;;;Y;OPBL;N;Y;N;8412326;;TU;;TBB, NO;220.00;0.00;Metal;;1986-08-19;C10;1986-01-01;;
BEL030391982;205149000;BEL;;;251.00;0.00;0.00;;32.50;29.22;ZUIDERZEE;038;Z.38;Zeebrugge;;Y;OPBM;Y;Y;Y;8333568;;FX;;TBB, NO;1062.00;0.00;Metal;;1982-04-05;MFL;1982-01-01;;
BEL030392021;205248000;BEL;;;385.00;0.00;0.00;;37.95;35.34;SOPHIE;39;Z.39;Zeebrugge;;Y;OPEV;Y;Y;Y;9899624;;FX;;TBB, NO;1200.00;0.00;Metal;;2021-11-07;MFL;2021-01-01;;
BEL030411973;;BEL;;;102.00;0.00;0.00;;25.75;23.35;TORNADO;041;Z.41;;;Y;OPBO;Y;Y;N;;;FX;;OTB, NO;221.00;0.00;Metal;;1974-01-08;MFL;1973-01-01;;2005-10-19
BEL030431980;;BEL;;;0.00;157.96;0.00;;27.78;24.30;PANDORA;043;Z.43;;;Y;OPBQ;N;Y;N;;;FX;;TBB, NO;551.00;0.00;Metal;;1980-10-02;E10;1980-01-01;;
BEL030441980;;BEL;;;0.00;157.96;0.00;;27.78;24.60;DE CAINE;044;Z.44;;;Y;OPBR;N;Y;N;;;FX;;TBB, NO;551.00;0.00;Metal;;1980-02-29;E10;1980-01-01;1993-12-30;
BEL030451996;205227000;BEL;;;388.00;0.00;0.00;;37.78;32.98;JERKI;045;Z.45;Zeebrugge;;Y;OPBS;Y;Y;Y;9141534;;FX;;TBB, NO;1200.00;0.00;Metal;;1996-07-09;MFL;1996-01-01;;
BEL030461983;;BEL;;;273.00;0.00;0.00;;34.90;30.87;NEPTUNUS;046;Z.46;;;Y;OPBT;Y;Y;N;;;FX;;TBB, NO;957.00;0.00;Metal;;1983-02-04;MFL;1983-01-01;2009-07-31;
BEL030471980;;BEL;;;0.00;158.49;0.00;;27.89;24.30;SATURNUS;047;Z.47;;;Y;OPBU;N;Y;N;7902441;;TO;;TBB, NO;596.00;0.00;Metal;;1980-08-13;E10;1980-01-01;;
BEL030471992;205059000;BEL;;;387.00;0.00;0.00;;38.31;33.17;DE MARIE LOUISE;047;Z.47;Zeebrugge;;Y;OPBU;Y;Y;Y;8871778;;FX;;TBB, NO;1200.00;0.00;Metal;;1992-06-02;MFL;1992-01-01;;
BEL030481983;;BEL;;;246.00;0.00;0.00;;32.50;29.22;WODAN;048;Z.48;;;Y;OPBV;Y;Y;N;;;FX;;TBB, NO;929.00;0.00;Metal;;1983-12-06;MFL;1983-01-01;;2009-10-28
BEL030501982;;BEL;;;238.00;0.00;0.00;;35.00;31.42;TIJL;050;Z.50;;;Y;OPBX;Y;Y;N;;;TO;;TBB, NO;883.00;0.00;Metal;;1982-05-24;4A1;1982-01-01;;
BEL030531981;205259000;BEL;;;234.00;0.00;0.00;;34.29;30.77;VAN EYCK;053;Z.53;Zeebrugge;;Y;OPCA;Y;Y;Y;7916959;;FX;;TBB, NO;1200.00;0.00;Metal;;1981-03-17;MFL;1981-01-01;;2023-12-05
BEL030541985;;BEL;;;328.00;0.00;0.00;;35.77;32.44;DE BOUNTY;054;Z.54;;;Y;OPCB;N;Y;N;;;FX;;TBB, NO;880.00;0.00;Metal;;1985-12-03;E10;1985-01-01;;
BEL030541993;;BEL;;;385.00;0.00;0.00;;37.87;32.98;DE BOUNTY;054;Z.54;;;Y;OPCB;Y;Y;N;;;FX;;TBB, NO;795.00;0.00;Metal;;1993-10-29;MFL;1993-01-01;2006-10-05;
BEL030551962;205308000;BEL;;;60.00;0.00;0.00;;23.99;21.03;MIKE MICHEL JUNIOR;002;O.2;Zeebrugge;;Y;OPAB;Y;Y;Y;8564478;;FX;;TBB, OTB;221.00;0.00;Metal;;1973-03-07;MFL;1962-01-01;;
BEL030561960;;BEL;;;52.00;0.00;0.00;;23.00;20.61;ORKA;056;Z.56;;;Y;OPCD;N;Y;N;;;FX;;TBB, PTB;220.00;0.00;Metal;;1984-08-17;E10;1960-01-01;;1996-12-31
BEL030561999;205336000;BEL;;;140.00;0.00;0.00;;23.83;21.02;PIETER;056;Z.56;Zeebrugge;;Y;OPCD;Y;Y;Y;9152674;;FX;;TBB, OTB;221.00;0.00;Metal;;1999-10-27;MFL;1999-01-01;;
BEL030591985;;BEL;;;273.00;0.00;0.00;;34.90;30.87;GUDRUN;059;Z.59;;;Y;OPCG;Y;Y;N;;;FX;;TBB, NO;957.00;0.00;Metal;;1985-10-01;MFL;1985-01-01;2005-03-09;
