CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
CYP000000043;;CYP;;;5.63;0.00;0.00;;10.22;0.00;ANTRI;LL12055;LL12055;Limassol New Port;;N;;N;N;N;;;FX;;GNS, GTR;31.33;0.00;Wood;;1993-11-09;MFL;;;
CYP000000044;;CYP;;;0.52;0.00;0.00;;4.55;0.00;OPAS;LL4260;LL4260;;;N;;N;;;;;FX;;GNS, LLS;18.39;0.00;Fiber/Plastic;;1996-06-24;MFL;;;2019-07-04
CYP000000045;;CYP;;;3.32;0.00;0.00;;8.26;0.00;AYIOS NICOLAOS;LL12127;LL12127;;;N;;N;N;N;;;FX;;GTR, GNS;22.06;0.00;Wood;;1997-12-01;MFL;;;
CYP000000046;;CYP;;;0.88;0.00;0.00;;8.53;0.00;AYIOS NICOLAS;FF1596;FF1596;;;N;;N;;;;;FX;;GTR, GNS;11.77;0.00;Fiber/Plastic;;1998-04-16;MFL;;;2010-02-17
CYP000000047;;CYP;;;5.67;0.00;0.00;;8.40;0.00;AYIOS NICOLAOS;LL4608;LL4608;;;N;;N;N;N;;;FX;;GTR, GNS;27.95;0.00;Wood;;1998-04-27;MFL;;;
CYP000000048;;CYP;;;0.51;0.00;0.00;;4.59;0.00;KING FISHER;FP1609;FP1609;;;N;;N;;;;;FX;;GTR, GNS;18.39;0.00;Fiber/Plastic;;1998-05-11;MFL;;;2010-02-17
CYP000000049;;CYP;;;1.67;0.00;0.00;;5.79;0.00;ELPIDA-CHRISTINA;FP1610;FP1610;;;N;;N;;;;;FX;;GTR, GNS;29.42;0.00;Fiber/Plastic;;1998-05-11;MFL;;;2010-02-17
CYP000000050;;CYP;;;0.66;0.00;0.00;;5.45;0.00;ALKIONH II;LL12204;LL12204;;;N;;N;;;;;FX;;GTR, LLS;59.68;0.00;Fiber/Plastic;;1998-05-12;MFL;;2013-09-20;
CYP000000051;;CYP;;;0.97;0.00;0.00;;5.29;0.00;MARIANNA;LL8774;LL8774;;;N;;N;;;;;FX;;GTR, GNS;55.16;0.00;Fiber/Plastic;;2000-03-09;MFL;;2013-09-20;
CYP000000052;;CYP;;;4.83;0.00;0.00;;9.33;0.00;AYIOS AMVROSIOS;LL7707;LL7707;;;N;;N;N;N;;;FX;;GTR, GNS;33.10;0.00;Wood;;1998-06-22;MFL;;;
CYP000000053;;CYP;;;1.57;0.00;0.00;;5.48;0.00;MEGALOCHARI;LL6693;LL6693;;;N;;N;;;;;FX;;GTR, GNS;37.30;0.00;Fiber/Plastic;;1998-04-13;MFL;;;2011-05-04
CYP000000054;;CYP;;;3.03;0.00;0.00;;8.53;0.00;ALEXANDROS;LL7939;LL7939;;;N;;N;N;N;;;FX;;GTR, GNS;29.42;0.00;Wood;;1999-04-13;MFL;;;
CYP000000055;;CYP;;;1.09;0.00;0.00;;4.65;0.00;AYIOS NICOLAOS;LL6657;LL6657;;;N;;N;;;;;FX;;GTR, LLS;18.39;0.00;Fiber/Plastic;;1999-04-19;MFL;;2015-12-02;
CYP000000056;;CYP;;;0.51;0.00;0.00;;5.45;0.00;ELENA;FP1667;FP1667;;;N;;N;;;;;FX;;GTR, GNS;66.19;0.00;Fiber/Plastic;;2000-04-20;MFL;;;2010-02-17
CYP000000057;;CYP;;;3.18;0.00;0.00;;8.90;0.00;AYIOS GEORGIOS;LL8703;LL8703;;;N;;N;N;N;;;FX;;GTR, GNS;38.98;0.00;Wood;;2000-08-28;MFL;;;
CYP000000058;;CYP;;;3.90;0.00;0.00;;9.50;0.00;DESPINA;FP1685;FP1685;;;N;;N;;;;;FX;;GTR, GNS;33.10;0.00;Wood;;2000-10-03;MFL;;;2010-02-17
CYP000000059;;CYP;;;3.26;0.00;0.00;;8.02;1.00;KAPETAN CHRISTOS;LL5406;LL5406;Limassol New Port;;N;;N;N;N;;;FX;;GTR, GNS;44.76;0.00;Wood;;1993-03-30;MFL;;;
CYP000000060;;CYP;;;1.52;0.00;0.00;;6.00;0.00;CHRYSI;LL6295;LL6295;;;N;;N;;;;;FX;;GTR, GNS;59.68;11.19;Fiber/Plastic;;2002-04-05;MFL;;2015-12-02;
CYP000000061;;CYP;;;4.74;0.00;0.00;;9.90;0.00;THE ANGLER;LL10649;LL10649;;;N;;N;;;;;FX;;GTR, GNS;58.82;0.00;Wood;;2002-10-02;MFL;;;2010-03-30
CYP000000062;;CYP;;;3.47;0.00;0.00;;8.71;0.00;AYIOS NICOLAOS;LL9802;LL9802;;;N;;N;N;N;;;FX;;GTR;60.05;0.00;Wood;;2002-10-23;MFL;;;
CYP000000063;;CYP;;;1.55;0.00;0.00;;6.00;0.00;KAPETAN CHRISTOS;LL9536;LL9536;;;N;;N;;;;;FX;;GTR, LLS;14.92;0.00;Wood;;2002-02-21;MFL;;;2016-01-15
CYP000000064;;CYP;;;1.49;0.00;0.00;;6.94;0.00;IKARIOTISSA;LL7637;LL7637;Limassol New Port;;N;;N;N;N;;;FX;;GTR, LLS;6.25;0.00;Wood;;1987-12-03;MFL;;;2023-06-19
CYP000000065;;CYP;;;2.50;0.00;0.00;;7.50;0.00;SALLY;LL12039;LL12039;;;N;;N;;;;;FX;;GTR, GNS;22.07;0.00;Wood;;1997-11-07;MFL;;;2011-01-19
CYP000000066;;CYP;;;2.45;0.00;0.00;;7.49;0.00;AYIOS IOANNIS;LL8078;LL8078;;;N;;N;N;N;;;FX;;GTR, LLS;29.42;0.00;Metal;;1987-01-09;MFL;;;2020-05-29
CYP000000067;;CYP;;;2.24;0.00;0.00;;7.84;0.00;EVAGORAS;LL8181;LL8181;;;N;;N;N;N;;;FX;;GTR, NK;14.71;0.00;Wood;;1986-06-04;MFL;;;
CYP000000068;;CYP;;;6.31;0.00;0.00;;11.15;0.00;CHRISTINA;LL8711;LL8711;;;N;;N;;;;;FX;;GTR, GNS;88.26;0.00;Wood;;1996-01-24;MFL;;;2010-02-17
CYP000000069;;CYP;;;0.36;0.00;0.00;;4.57;0.00;SAVINA;LL1305;LL1305;Limassol New Port;;N;;N;N;N;;;FX;;GTR, LLS;20.89;0.00;Fiber/Plastic;;1980-06-26;MFL;;;
CYP000000070;;CYP;;;1.28;0.00;0.00;;6.27;0.00;AYIOS RAFAEL;LL9164;LL9164;;;N;;N;;;;;FX;;GTR, LLS;11.94;0.00;Wood;;1969-12-24;MFL;;;2015-05-29
CYP000000071;;CYP;;;5.35;0.00;0.00;;8.35;0.00;XENIA;LL9172;LL9172;;;N;;N;;;;;FX;;GTR, GNS;62.67;0.00;Wood;;1975-06-02;MFL;;;
CYP000000072;;CYP;;;1.28;0.00;0.00;;6.27;0.00;KARKAS;LL9664;LL9664;Limassol New Port;;N;;N;N;N;;;FX;;GTR, LLS;44.76;0.00;Wood;;1973-04-09;MFL;;;
CYP000000073;;CYP;;;0.93;0.00;0.00;;7.60;0.00;KATERINA;LL9683;LL9683;;;N;;N;N;N;;;FX;;GNS, GTR;17.65;0.00;Wood;;1998-06-16;MFL;;;
