CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
EST120521139;;EST;;;0.50;0.00;0.00;;4.40;4.22;VLD-031;VLD-031;VLD-031;Kelvingi Sadam;;N;;N;N;N;;;GO;;GNS, NO;14.70;0.00;Fiber/Plastic;;2007-12-31;MFL;2007-01-01;;
EST120521140;;EST;;;0.38;0.00;0.00;;4.27;4.10;VLG-614;VLG-614;VLG-614;Haapse;;N;;N;N;N;;;GO;;LLS, GNS, FPO;4.00;0.00;Fiber/Plastic;;2009-12-31;MFL;2009-01-01;;
EST120521141;;EST;;;0.43;0.00;0.00;;4.95;4.75;VLD-416;VLD-416;VLD-416;Kakumäe Sadam;;N;;N;N;N;;;WO;;GNS, FPO;11.20;0.00;Fiber/Plastic;;1999-12-31;MFL;1999-01-01;;
EST120521142;;EST;;;0.73;0.00;0.00;;4.95;4.75;HSA-583;HSA-583;HSA-583;Leppneeme Sadam;;N;;N;N;N;;;GO;;LLS, GNS, FPO;11.00;0.00;Wood;;2001-12-31;MFL;2001-01-01;;
EST120521143;;EST;;;0.42;0.00;0.00;;3.90;3.74;AMA-712;AMA-712;AMA-712;Pudisoo;;N;;N;N;N;;;GO;;FPO, GNS, LLS;22.10;0.00;Metal;;1998-12-31;MFL;1998-01-01;;
EST120521144;;EST;;;0.32;0.00;0.00;;4.16;3.99;ASA-449;ASA-449;ASA-449;Tilgu Sadam;;N;;N;N;N;;;GO;;FPO, GNS, LLS;6.00;0.00;Fiber/Plastic;;1980-12-31;MFL;1980-01-01;;
EST120522145;;EST;;;0.35;0.00;0.00;;3.20;3.07;AMA-283;AMA-283;AMA-283;Lohusalu Sadam;;N;;N;N;N;;;WO;;FPO, GNS;11.00;0.00;Fiber/Plastic;;1998-12-31;MFL;1998-01-01;;
EST120522146;;EST;;;0.37;0.00;0.00;;4.30;4.13;HSA-021;HSA-021;HSA-021;Salmistu Sadam;;N;;N;N;N;;;GO;;LLS, GNS, FPO;4.00;0.00;Fiber/Plastic;;1999-12-31;MFL;1999-01-01;;2018-04-20
EST120523147;;EST;;;0.62;0.00;0.00;;4.30;4.13;AMA-227;AMA-227;AMA-227;Lohusalu Sadam;;N;;N;N;N;;;GO;;GNS, FPO;5.88;0.00;Fiber/Plastic;;1972-12-31;MFL;1972-01-01;;
EST120523148;;EST;;;0.36;0.00;0.00;;4.30;4.13;SSA-895;SSA-895;SSA-895;Kloogaranna;;N;;N;N;N;;;GO;;FPO, GNS;4.00;0.00;Fiber/Plastic;;2002-12-31;MFL;2002-01-01;;
EST120523149;;EST;;;0.36;0.00;0.00;;4.30;4.13;VLA-496;VLA-496;VLA-496;Võsu Sadam;;N;;N;N;N;;;GO;;GNS, FPO;4.00;0.00;Fiber/Plastic;;2005-12-31;MFL;2005-01-01;;
EST120523150;;EST;;;0.42;0.00;0.00;;4.40;4.22;HSA-324;HSA-324;HSA-324;Kaberneeme Sadam;;N;;N;N;N;;;WO;;FPO, GNS;6.00;0.00;Fiber/Plastic;;2000-12-31;MFL;2000-01-01;;
EST120523151;;EST;;;4.46;0.00;0.00;;9.15;8.78;AMA-218;AMA-218;AMA-218;Leppneeme Sadam;;N;;N;N;N;;;GO;;LLS, FPO, GNS;30.00;0.00;Wood;;1991-12-31;MFL;1991-01-01;;
EST120523152;;EST;;;0.47;0.00;0.00;;4.05;3.89;VLE-504;VLE-504;VLE-504;Keila-Joa;;N;;N;N;N;;;GO;;FPO, LLS, GNS;18.00;0.00;Fiber/Plastic;;1992-12-31;MFL;1992-01-01;;
