CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
LTU000000055;;LTU;;;74.00;0.00;0.00;;25.23;22.00;LBB - 6933;143;KL 143;Klaipeda;;Y;LYNC;Y;N;N;;;FX;;GNS, LLD;132.00;43.00;Metal;;1969-12-31;MFL;1968-12-31;2005-02-18;
LTU000000056;;LTU;;;118.00;0.00;0.00;;25.50;0.00;1009;475;KL 475;Klaipeda;;Y;LYNR;Y;N;N;;;FX;;OTB, OTM;221.00;32.00;Metal;;1973-12-31;MFL;1972-12-31;2005-05-23;
LTU000000057;277215000;LTU;;;120.00;0.00;0.00;;25.50;22.00;169;247;KL 247;Klaipeda;;Y;LYNQ;Y;Y;Y;8925517;;FX;;OTB, OTM;221.00;32.00;Metal;;1982-12-31;MFL;1981-12-31;;
LTU000000058;;LTU;;;194.00;0.00;0.00;;31.70;29.15;AUSRA;369;KL 369;Klaipeda;;Y;LYAL;Y;N;N;;;FX;;OTB, NK;224.00;128.00;Metal;;1972-12-29;MFL;1971-12-31;2005-01-28;
LTU000000059;;LTU;;;74.00;0.00;0.00;;25.23;22.00;LEO;P - 380;KL P - 380;Klaipeda;;Y;LYRS;Y;N;N;;;FX;;GNS, LLS;132.00;29.24;Metal;;1969-12-31;MFL;1968-12-31;2013-08-05;
LTU000000060;;LTU;;;118.00;0.00;0.00;;25.50;24.00;ALFA;860;KL 860;Klaipeda;;Y;LYMR;N;N;N;;;FX;;OTM, OTB;221.00;38.00;Metal;;1977-12-31;MFL;1976-12-31;;
LTU000000061;;LTU;;;194.00;0.00;0.00;;31.70;29.15;STRIMELE;212;KL 212;Klaipeda;;Y;LYHG;Y;N;N;;;FX;;OTB, NK;224.00;64.00;Metal;;1975-12-31;MFL;1974-12-31;2007-08-16;
LTU000000062;;LTU;;;194.00;0.00;0.00;;31.62;29.15;ZEIMENA;371;KL 371;Klaipeda;;Y;LYAM;Y;N;N;;;FX;;OTB, OTM;224.00;126.00;Metal;;1974-08-01;MFL;1973-12-31;2007-08-24;
LTU000000063;;LTU;;;120.00;0.00;0.00;;25.40;0.00;MARGO;665;KL 665;Klaipeda;;Y;LYKB;Y;N;N;;;FX;;OTB, OTM;221.00;16.00;Metal;;1981-12-31;MFL;1980-12-31;2005-04-29;
LTU000000064;;LTU;;;193.00;0.00;0.00;;31.62;30.00;REKYVA;703;KL 703;Klaipeda;;Y;LYBT;Y;N;N;;;FX;;OTB, OTM;224.00;128.00;Metal;;1971-12-31;MFL;1970-12-31;2007-09-17;
LTU000000065;;LTU;;;74.00;0.00;0.00;;26.20;24.60;ROANDA - 01;493;KL 493;Klaipeda;;Y;LYNB;Y;N;N;;;FX;;OTB, NK;132.00;38.00;Metal;;1974-12-31;MFL;1973-12-31;2007-08-27;
LTU000000067;277187000;LTU;;;118.00;0.00;0.00;;25.45;22.00;LBB - 1010;473;KL 473;Klaipeda;;Y;LYMY;N;Y;Y;8876699;;FX;;OTB, OTM;221.00;38.00;Metal;;1973-12-30;MFL;1973-01-01;2023-03-01;
