CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
SWE000005737;;SWE;;;2.22;0.00;0.00;;7.50;0.00;KÄMPE;SFB9953;LL49;Smögen;;Y;SFB9953;N;Y;N;;;FX;;FPO;36.76;0.00;Fiber/Plastic;;1988-11-28;MFL;1979-01-01;;2003-03-02
SWE000005740;;SWE;;;2.52;0.00;0.00;;6.15;0.00;No name;SFB9957;GG1183;Almösund;;Y;SFB9957;N;Y;N;;;FX;;FPO, GND;31.62;0.00;Fiber/Plastic;;1988-11-28;4M1;1988-01-01;;1999-10-29
SWE000005744;;SWE;;;2.80;0.00;0.00;;7.50;0.00;AMANDA;SFB9961;GG177;Krossholmen;;Y;SFB9961;N;Y;N;;;FX;;GND, FPO;95.59;0.00;Fiber/Plastic;;1988-11-29;MFL;1988-01-01;;2014-05-27
SWE000005748;;SWE;;;0.40;0.00;0.00;;5.45;0.00;No name;SFB9965;NRG132;Torrö;;Y;SFB9965;N;Y;N;;;FX;;FPO, GNS;16.18;0.00;Fiber/Plastic;;1988-12-01;4M1;1978-01-01;;1998-10-11
SWE000005749;;SWE;;;0.14;0.00;0.00;;5.10;0.00;No name;SFB9966;VK96;Idö;;Y;SFB9966;N;Y;N;;;FX;;FPO;22.06;0.00;Fiber/Plastic;;1988-12-01;MFL;1978-01-01;;2003-09-18
SWE000005750;;SWE;;;0.28;0.00;0.00;;5.70;0.00;No name;SFB9967;SIN101;Kivik;;Y;SFB9967;N;Y;N;;;FX;;FPO, NO;6.62;0.00;Wood;;1988-12-01;4M1;1968-01-01;;2001-06-19
SWE000005755;;SWE;;;1.24;0.00;0.00;;5.40;0.00;VÅLLÖ;SFB9972;ON43;Vållö;;Y;SFB9972;N;Y;N;;;FX;;FPO;16.18;0.00;Fiber/Plastic;;1988-11-30;MFL;1979-01-01;;
SWE000005758;;SWE;;;0.44;0.00;0.00;;5.78;0.00;AQVA;SFB9977;NRG143;St Källskär;;Y;SFB9977;N;Y;N;;;FX;;FPO, NO;9.56;0.00;Wood;;1988-12-07;MFL;1955-01-01;;2009-04-15
SWE000005760;;SWE;;;10.18;0.00;0.00;;9.60;0.00;HELGA;SFB9979;SM279;Harö;;Y;SFB9979;N;Y;N;;;FX;;GNS;47.79;0.00;Fiber/Plastic;;1988-12-07;MFL;1987-01-01;;2004-10-02
SWE000005762;;SWE;;;1.07;0.00;0.00;;5.60;0.00;NORA;SFB9981;SD463;Fjällbacka;;Y;SFB9981;N;Y;N;;;FX;;FPO;9.56;0.00;Wood;;1988-12-07;4M1;1947-01-01;;2000-02-02
SWE000005763;;SWE;;;2.07;0.00;0.00;;6.68;0.00;No name;SFB9982;SIN41;Baskemölla;;Y;SFB9982;N;Y;N;;;FX;;FPO, GNS;7.35;0.00;Wood;;1988-12-14;MFL;1972-01-01;;2005-06-23
SWE000005765;;SWE;;;0.57;0.00;0.00;;6.10;0.00;No name;SFB9984;HL26;;;Y;SFB9984;N;N;N;;;FX;;FPO, GNS;29.42;0.00;Fiber/Plastic;;1988-12-19;MFL;1974-01-01;;2004-10-17
SWE000005771;;SWE;;;0.87;0.00;0.00;;6.45;0.00;No name;SFB9993;SD468;Havstenssund;;Y;SFB9993;N;Y;N;;;FX;;FPO, LTL;14.71;0.00;Wood;;1989-01-12;MFL;1974-01-01;;2013-07-19
SWE000005779;;SWE;;;26.77;22.00;0.00;;13.46;0.00;NORDSKÄR;SFBE;GE14;Bönan;;Y;SFBE;Y;N;N;;;FX;;OTB, NO;176.00;0.00;Wood;;1976-01-01;4M3;1967-01-01;;2001-04-05
SWE000005780;;SWE;;;111.00;0.00;0.00;;25.53;0.00;SVANÖ;SFBH;GG209;Göteborg;;Y;SFBH;Y;N;N;;;FX;;OTB, NO;440.00;110.29;Wood;;1976-01-01;MFL;1964-01-01;;2013-03-27
SWE000005782;;SWE;;;14.00;0.00;0.00;;11.98;0.00;BUNGÖREN;SFD2141;SM31;Öregrund;;Y;SFD2141;N;Y;N;;;FX;;GNS, LHP;110.00;0.00;Wood;;2014-05-20;MFL;1963-01-01;;2021-03-02
SWE000005783;;SWE;;;95.34;55.00;0.00;;19.92;0.00;ELISABETH;SFBQ;VY24;Fårösund;;Y;SFBQ;Y;N;N;;;FX;;GND, LHP;260.00;0.00;Wood;;1976-01-01;4M6;1968-01-01;;2002-05-28
SWE000005788;;SWE;;;0.34;0.00;0.00;;5.20;0.00;TINA;SFC2005;VK83;;;Y;SFC2005;N;N;N;;;FX;;GNS;12.50;0.00;Fiber/Plastic;;1989-01-12;MFL;1980-01-01;;
SWE000005789;;SWE;;;2.21;0.00;0.00;;8.20;0.00;ÖLANDS-SAND;SFC2009;KR167;Källahamn;;Y;SFC2009;N;Y;N;;;FX;;GNS;22.06;0.00;Wood;;1989-01-16;F31;1978-01-01;;1995-06-28
SWE000005790;;SWE;;;0.42;0.00;0.00;;5.50;0.00;No name;SFC2010;HD68;Halmstad;;Y;SFC2010;N;Y;N;;;FX;;FPO, NO;33.09;0.00;Fiber/Plastic;;1989-01-16;4M1;1987-01-01;;2001-10-09
SWE000005791;;SWE;;;3.41;0.00;0.00;;8.00;0.00;EVA;SFC2011;KR166;Källahamn;;Y;SFC2011;N;Y;N;;;FX;;FPO, GNS;13.24;0.00;Wood;;1989-01-16;MFL;1950-01-01;;2023-01-20
SWE000005792;;SWE;;;1.44;0.00;0.00;;5.05;0.00;ÄGGET;SFC2012;VK35;Händelöp;;Y;SFC2012;N;Y;N;;;FX;;GNS;9.56;0.00;Fiber/Plastic;;2016-06-08;MFL;1970-01-01;;2019-01-07
SWE000005795;;SWE;;;1.18;0.00;0.00;;5.85;0.00;FREJA;SFC2015;MÖ65;Malmö;;Y;SFC2015;N;Y;N;;;FX;;GNS, GND;13.00;0.00;Fiber/Plastic;;1989-01-16;MFL;1977-01-01;;
SWE000005796;;SWE;;;0.28;0.00;0.00;;5.30;0.00;No name;SFC2017;SN29;Söderhamn;;Y;SFC2017;N;Y;N;;;FX;;FPO, GNS;29.41;0.00;Fiber/Plastic;;1989-01-16;MFL;1985-01-01;;2015-03-17
SWE000005799;;SWE;;;8.57;0.00;0.00;;11.00;0.00;CANDYA;SFC2023;YD35;Ystad;;Y;SFC2023;N;Y;N;;;FX;;GNS, NO;51.47;0.00;Wood;;1989-01-24;F31;1940-01-01;1996-10-22;
SWE000005803;;SWE;;;0.64;0.00;0.00;;6.05;0.00;No name;SFC2027;SM281;;;Y;SFC2027;N;N;N;;;FX;;NK, GNS;22.06;0.00;Fiber/Plastic;;1989-01-25;4M1;1977-01-01;;1999-04-26
