Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
MLT;MLT00MFC0459;;MOD;2018-11-13;2100-12-31;MFB0459;MFB459;Gannina;M4422;Bugibba;9H3758;Y;Y;N;N;;N;;MO;GTR;LLS;;;;;5.70;0.00;1.75;0.00;0.00;82.00;0.00;3;1991-01-01;MFL;;;;1991-01-01
MLT;MLT00MFC0460;;MOD;2022-01-28;2100-12-31;MFB0460;MFB460;Angela;M4392;St. Paul'S Bay (Il-Gillieru);9H3766;Y;Y;N;N;;N;;MO;GTR;LLS;;;;;5.90;0.00;1.18;0.00;0.00;61.90;13.40;3;1991-01-01;MFL;;;;1991-01-01
MLT;MLT00MFC0461;;MOD;2019-01-03;2100-12-31;MFB0461;MFB461;Kingfisher III;M4392;St. Paul'S Bay (Il-Gillieru);9H3763;Y;Y;N;N;;N;;MO;FPO;LTL;;;;;6.10;0.00;2.00;0.00;0.00;37.00;22.07;3;1991-05-27;MFL;;;;1990-01-01
MLT;MLT00MFC0463;;MOD;2017-03-17;2100-12-31;MFB0463;MFB463;St. Mary;M1061;St. Julians Bay;9H3809;Y;Y;N;N;;N;;MO;GTR;LTL;;;;;4.57;0.00;0.98;0.00;0.00;13.43;5.22;1;1979-07-23;MFL;;;;1968-01-01
MLT;MLT00MFC0466;;RET;2018-07-19;2018-07-19;MFB0466;MFB466;Sibona;M4302;St. Paul'S Bay (Xemxija);9H3498;Y;Y;N;N;;N;;MO;GTR;LLS;;;;;9.76;0.00;4.57;0.00;0.00;123.09;123.09;1;1991-01-01;MFL;;;PA;1991-01-01
MLT;MLT00MFC0468;;RET;2008-01-08;2008-01-08;MFC5468;MFC5468;Highlander;M2031;Marsascala;9H5291;Y;Y;N;N;;N;;MO;LLS;FPO;;;;;5.00;0.00;0.84;0.00;0.00;48.49;7.39;3;1994-12-01;MFL;;;PA;1994-01-01
MLT;MLT00MFC0469;;RET;2005-02-28;2005-02-28;MFC0469;MFC469;Not Named;M2121;Marsaxlokk (Ix-Xatt);;N;Y;N;N;;N;;MO;LLS;NK;;;;;4.57;0.00;0.39;0.00;0.00;7.46;2.24;1;1969-01-01;MFL;;;PA;1969-01-01
MLT;MLT00MFC0471;;MOD;2013-06-12;2100-12-31;MFB0471;MFB471;Solmar;M2091;Marsaxlokk (Il-Maghluq);9H5030;Y;Y;N;N;;N;;MO;GTR;NO;;;;;8.53;0.00;3.22;0.00;0.00;48.49;22.38;1;1970-01-01;MFL;;;;1970-01-01
MLT;MLT00MFC0474;;CHA;2022-12-30;2100-12-31;MFB0474;MFB474;LILIANA;M4302;St. Paul'S Bay (Xemxija);9H4364;Y;Y;N;N;;N;;MO;LLS;FPO;;;;;8.60;0.00;3.88;0.00;0.00;74.00;74.00;1;1983-01-01;MFL;;;;1983-01-01
MLT;MLT00MFC0475;;RET;2016-06-10;2016-06-10;MFC5475;MFC5475;Maria;M2121;Marsaxlokk (Ix-Xatt);;N;Y;N;N;;N;;MO;LTL;LHP;;;;;5.56;0.00;1.86;0.00;0.00;7.46;0.00;1;1982-01-01;MFL;;;PA;1982-01-01
