Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
SVN;SVN000000062;;MOD;2013-03-13;2100-12-31;291-KP;291-KP;Pirat;SIKOP;Koper;;N;N;N;N;Y;N;;FX;OTB;NO;;;;;10.90;0.00;4.80;0.00;0.00;177.00;0.00;1;1998-07-22;MFL;;;;
SVN;SVN000000063;;MOD;2014-02-12;2100-12-31;23-PI;23-PI;Ultima;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;5.90;0.00;2.10;0.00;0.00;13.23;0.00;3;1996-10-02;MFL;;;;
SVN;SVN000000064;;RET;2018-04-06;2018-04-06;26-PI;26-PI;26-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;0.82;0.00;0.00;7.28;0.00;3;2002-08-28;MFL;;;PA;
SVN;SVN000000065;;MOD;2012-09-20;2100-12-31;27-PI;27-PI;Grongo;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;7.98;0.00;3.62;0.00;0.00;29.50;0.00;3;1997-03-21;MFL;;;;
SVN;SVN000000066;;MOD;2005-12-22;2100-12-31;29-PI;29-PI;Sirius;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;9.30;0.00;5.94;0.00;0.00;46.00;0.00;1;1995-06-08;MFL;;;;
SVN;SVN000000067;;RET;2018-04-20;2018-04-20;30-PI;30-PI;Blue frog;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;8.50;0.00;6.34;0.00;0.00;7.35;0.00;3;2003-05-12;MFL;;;PA;
SVN;SVN000000068;;RET;2018-04-20;2018-04-20;31-PI;31-PI;31-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;1.09;0.00;0.00;18.37;0.00;3;2002-08-28;MFL;;;PA;
SVN;SVN000000069;;RET;2021-03-31;2021-03-31;32-PI;32-PI;32-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;1.09;0.00;0.00;2.94;0.00;3;2002-09-02;MFL;;;PA;
SVN;SVN000000070;;MOD;2024-11-14;2100-12-31;33-PI;33-PI;Miramar;SIPIR;Piran;;N;Y;N;;;N;;FX;GNS;GTR;;;;;9.30;0.00;5.30;0.00;0.00;110.00;0.00;1;2002-09-02;MFL;;;;
SVN;SVN000000071;;MOD;2018-09-27;2100-12-31;34-PI;34-PI;34-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;7.60;0.00;2.69;0.00;0.00;18.25;0.00;1;2002-09-05;MFL;;;;
