Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
BGR;BGR002430035;;RET;2022-06-07;2022-06-07;035;ПР035;ПР 035;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHM;;;;;6.15;0.00;0.85;0.00;0.00;5.15;0.00;1;1988-03-08;MFL;;;PA;1988-01-01
BGR;BGR002430036;;RET;2009-06-19;2009-06-19;036;ПР036;ПР036;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;GNS;;;;;7.00;0.00;1.78;0.00;0.00;14.71;0.00;1;1992-04-09;MFL;;;PA;1992-01-01
BGR;BGR002430040;;MOD;2017-12-31;2100-12-31;1080;НС 1080;ЧАЙКА Л&Л;BGNES;Nesebar;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.85;0.00;1.04;0.00;0.00;14.71;0.00;1;1996-01-16;MFL;;;PA;1996-01-01
BGR;BGR002430043;;RET;2023-12-11;2023-12-11;043;ПР043;ПР 043;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;7.15;0.00;1.44;0.00;0.00;22.07;0.00;1;1991-03-21;MFL;;;PA;1991-01-01
BGR;BGR002430044;;MOD;2018-02-21;2100-12-31;044;ПР044;ПР044;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.50;0.00;1.11;0.00;0.00;8.83;0.00;1;1989-08-22;MFL;;;PA;1989-01-01
BGR;BGR002430045;;MOD;2020-01-07;2100-12-31;045;ПР045;ПР045;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;5.62;5.20;1.11;0.00;0.00;11.03;0.00;2;1988-03-15;MFL;;;PA;1988-01-01
BGR;BGR002430046;;MOD;2023-04-07;2100-12-31;046;ПР046;ПР 046;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.70;0.00;1.26;0.00;0.00;9.93;0.00;1;1998-03-15;MFL;;;PA;1983-01-01
BGR;BGR002430050;;RET;2019-05-16;2019-05-16;050;ПР050;ВАСИЛ АРИСТОТЕЛОВ;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;4.80;0.00;0.68;0.00;0.00;7.28;0.00;3;1997-07-01;MFL;;;PA;1997-01-01
BGR;BGR002430051;;RET;2016-01-13;2016-01-13;051;ПР051;ТЕДИ;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.80;0.00;1.66;0.00;0.00;22.07;0.00;3;1988-03-16;MFL;;;PA;1988-01-01
BGR;BGR002430053;;RET;2013-12-16;2013-12-16;053;ПР053;ПР053;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;SB;;;;;6.07;0.00;1.05;0.00;0.00;0.00;0.00;1;1997-08-19;MFL;;;PA;1997-01-01
BGR;BGR002430058;;MOD;2022-11-09;2100-12-31;1165;Сз 1165;ЗОРБА;BGSOZ;Sozopol;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.80;0.00;1.12;0.00;0.00;4.41;0.00;1;1988-03-22;MFL;;;PA;1978-01-01
BGR;BGR002430060;;RET;2018-12-13;2018-12-13;060;ПР060;ВЪЛНОБОР;BGPRI;Primorsko;;N;N;Y;N;Y;N;;FX;GNS;LHP;;;;;8.30;7.20;2.70;0.00;0.00;44.13;0.00;1;1988-03-22;MFL;;;PA;1988-01-01
BGR;BGR002430061;;RET;2015-10-07;2015-10-07;061;ПР061;ПР 061;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.40;0.00;0.98;0.00;0.00;10.30;0.00;1;1989-03-15;MFL;;;PA;1989-01-01
BGR;BGR002430064;;RET;2009-06-19;2009-06-19;064;ПР064;ПР064;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;GNS;;;;;6.85;0.00;1.12;0.00;0.00;7.36;0.00;1;1996-08-08;MFL;;;PA;1996-01-01
