Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
ITA;GBR000B12568;;EXP;2005-02-11;2005-02-11;00MV00291M;00MV00291M;ITTIPESCA QUARTO;00273;Mazara Del Vallo;I.Y.X.T;Y;Y;N;;;;;FX;OTB;NO;;;;;42.20;38.35;414.00;384.82;0.00;1350.00;0.00;2;1997-07-08;MFL;GIN;EX;AC;1983-01-01
ITA;ITA000000001;;RET;1998-05-18;1998-05-18;00AN00199;00AN00199;PINTA;00187;Ancona;;N;Y;N;;;;;FX;GNS;NK;;;;;6.98;0.00;1.00;2.78;0.00;8.80;0.00;1;1946-05-02;4H1;;;PA;1923-01-01
ITA;ITA000000002;;MOD;2009-10-28;2100-12-31;00AN00204;00AN00204;AQUILA;00187;Ancona;;N;Y;N;;;;;FX;GNS;SB;;;;;3.85;3.52;1.00;0.70;0.00;5.50;0.00;1;1934-04-25;MFL;;;;1934-01-01
ITA;ITA000000003;;EXP;1995-08-23;1995-08-23;00AN00226M;00AN00226M;LARUS;00187;Ancona;I.P.H.E;Y;Y;N;;;;;FX;OTB;NO;;;;;46.52;0.00;0.00;404.03;0.00;551.60;0.00;3;1962-06-05;G15;;;PA;1949-01-01
ITA;ITA000000004;;DES;1999-02-09;1999-02-09;00AN00299;00AN00299;GINA;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;3.75;3.27;1.00;0.63;0.00;18.40;0.00;1;1946-04-11;4H1;;;AC;1946-01-01
ITA;ITA000000005;;MOD;2015-05-14;2100-12-31;00AN00616;00AN00616;KEVIN;00187;Ancona;;N;Y;N;;;;;FX;GNS;NO;;;;;4.04;3.06;1.00;0.61;0.00;0.00;0.00;1;1950-03-23;MFL;;;;1950-01-01
ITA;ITA000000006;;RET;2015-02-23;2015-02-23;00AN00653;00AN00653;MATILDE;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;4.00;3.51;1.00;1.00;0.00;4.25;0.00;1;1950-06-20;MFL;;;PA;1910-01-01
ITA;ITA000000007;;DES;2017-12-05;2017-12-05;00AN00726;00AN00726;MARCO POLO;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;5.10;4.08;1.00;1.40;0.00;7.30;0.00;1;1952-08-19;MFL;;;PA;1952-01-01
ITA;ITA000000008;;DES;2007-02-09;2007-02-09;00AN03904;00AN03904;INTREPIDO;00187;Ancona;I.P.P.N;Y;Y;Y;;;;;FX;OTB;NO;;;;;24.70;20.80;95.00;112.23;0.00;466.00;0.00;1;1982-08-21;MFL;;;AC;1979-01-01
ITA;ITA000000009;;RET;1996-05-08;1996-05-08;00AN00900;00AN00900;ROBERTO PADRE;00187;Ancona;;N;Y;N;;;;;FX;OTB;NO;;;;;14.74;0.00;0.00;22.43;0.00;44.10;0.00;1;1956-01-01;C22;;;PA;1955-01-01
ITA;ITA000000010;;DES;1997-04-07;1997-04-07;00AN00909;00AN00909;FRATELLO GIUSEPPE;00187;Ancona;;N;Y;N;;;;;FX;OTB;NO;;;;;12.95;0.00;0.00;10.64;0.00;95.60;0.00;1;1984-01-28;4H2;;;PA;1952-01-01
ITA;ITA000000011;;RET;2000-10-06;2000-10-06;00AN01076;00AN01076;AURORA;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;3.70;0.00;0.00;0.59;0.00;4.40;0.00;1;1958-01-01;4H1;;;PA;1958-01-01
ITA;ITA000000012;;RET;2000-10-06;2000-10-06;00AN01115;00AN01115;AROLDO;00187;Ancona;;N;Y;N;;;;;FX;PS;LLS;;;;;3.50;0.00;0.00;0.52;0.00;4.40;0.00;1;1958-08-04;4H1;;;PA;1958-01-01
ITA;ITA000000013;;DES;2012-07-05;2012-07-05;07AN00735;07AN00735;ORGOGLIO I;00189;Civitanova Marche;IIGL;Y;Y;Y;;;;;FX;OTB;NO;;;;;15.80;14.18;29.00;23.95;0.00;77.20;0.00;1;1958-10-16;MFL;;;AC;1958-01-01
ITA;ITA000000014;;RET;2000-10-06;2000-10-06;00AN01143;00AN01143;MARIA PRIMA;00187;Ancona;;N;Y;N;;;;;FX;GNS;NO;;;;;3.50;0.00;0.00;0.55;0.00;2.90;0.00;1;1959-01-07;4H1;;;PA;1958-01-01
ITA;ITA000000015;;DES;2000-06-28;2000-06-28;00AN01206;00AN01206;NEMEZIO CASTELLANI;00187;Ancona;I.J.B.O;Y;Y;N;;;;;FX;OTB;NO;;;;;17.60;14.60;31.00;22.39;0.00;162.00;0.00;1;1959-07-04;4H2;;;AC;1958-01-01
ITA;ITA000000017;;MOD;2003-01-01;2100-12-31;00AN01244;00AN01244;LUIGI GIACOMO ASSUNTA;00187;Ancona;I.P.V.L;Y;Y;N;;;;;FX;OTB;PS;;;;;9.05;7.54;4.00;6.13;0.00;47.00;0.00;1;1959-08-28;MFL;;;;1952-01-01
ITA;ITA000000018;;DES;2000-10-03;2000-10-03;00AN01270;00AN01270;GENTILINA;00187;Ancona;I.U.J.O;Y;Y;N;;;;;FX;OTB;NO;;;;;18.98;15.70;41.00;32.78;0.00;96.00;0.00;1;1959-11-16;4H2;;;AC;1951-01-01
ITA;ITA000000019;;MOD;2022-01-20;2100-12-31;07AN00853;07AN00853;PROVVEDITORE;00189;Civitanova Marche;INXD;Y;Y;Y;Y;;Y;247081490;FX;OTB;NO;;;;;18.06;16.22;40.00;30.27;0.00;198.53;0.00;1;1960-09-19;MFL;;;;1960-01-01
ITA;ITA000000020;;DES;2012-04-25;2012-04-25;00AN01422;00AN01422;PAOLINA;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;3.96;3.58;1.00;0.66;0.00;2.94;0.00;1;1961-04-11;MFL;;;PA;1961-01-01
ITA;ITA000000021;;DES;1997-11-14;1997-11-14;00AN01489;00AN01489;MARY;00187;Ancona;;N;Y;N;;;;;FX;OTB;PS;;;;;7.75;7.65;2.00;3.09;0.00;35.00;0.00;1;1961-08-25;4H6;;;PA;1961-01-01
ITA;ITA000000022;;DES;2000-09-20;2000-09-20;00AN01582;00AN01582;ANTONIO PACINOTTI;00187;Ancona;I.K.A.Y;Y;Y;N;;;;;FX;OTB;NO;;;;;17.76;15.32;31.00;24.96;0.00;162.00;0.00;1;1962-08-03;4H2;;;AC;1961-01-01
ITA;ITA000000023;;MOD;2017-08-24;2100-12-31;00AN01638;00AN01638;ASTERIX;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;4.42;4.04;1.00;0.95;0.00;11.00;0.00;1;1963-05-03;MFL;;;;1963-01-01
ITA;ITA000000024;;RET;2002-07-31;2002-07-31;07AN00718;07AN00718;LAURO;00189;Civitanova Marche;;N;Y;N;;;;;FX;OTB;GNS;;;;;8.55;7.70;2.00;3.25;0.00;31.00;0.00;1;1964-04-06;4H6;;;PA;1959-01-01
ITA;ITA000000025;;RET;2002-02-18;2002-02-18;00AN01803;00AN01803;PAOLA G.;00187;Ancona;;N;Y;N;;;;;FX;PS;LLS;;;;;5.40;0.00;0.00;1.65;0.00;14.70;0.00;1;1964-05-27;4H1;;;PA;1964-01-01
ITA;ITA000000026;;DES;2012-04-25;2012-04-25;00AN01943;00AN01943;MOIRA;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;4.52;3.94;1.00;0.69;0.00;5.80;0.00;1;1965-05-14;MFL;;;PA;1965-01-01
ITA;ITA000000027;;DES;2012-08-24;2012-08-24;07AN00792;07AN00792;CAPOCCETTO;00189;Civitanova Marche;;N;Y;N;;;;;FX;GNS;NO;;;;;3.88;0.00;1.00;0.60;0.00;7.40;0.00;1;1965-09-04;MFL;;;PA;1965-01-01
ITA;ITA000000028;;RET;2000-10-09;2000-10-09;00AN02231;00AN02231;NADIA PRIMA;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;8.45;0.00;0.00;3.88;0.00;14.71;0.00;1;1966-11-26;4H6;;;PA;1959-01-01
ITA;ITA000000029;;RET;1994-06-23;1994-06-23;00AN02438;00AN02438;SUSI E MARCO;00187;Ancona;;N;Y;N;;;;;FX;GNS;NK;;;;;9.02;0.00;0.00;2.82;0.00;38.20;0.00;1;1968-03-11;C18;;;PA;1961-01-01
ITA;ITA000000030;;DES;2002-03-26;2002-03-26;00AN02482;00AN02482;SETTEBELLO;00187;Ancona;;N;Y;N;;;;;FX;PS;LLS;;;;;6.65;6.08;1.00;2.53;0.00;8.00;0.00;1;1968-05-14;4H4;;;AC;1968-01-01
ITA;ITA000000031;;RET;2011-02-15;2011-02-15;00AN02520;00AN02520;EZIO;00187;Ancona;;N;Y;N;;;;;FX;GNS;NO;;;;;5.18;5.14;1.00;0.78;0.00;13.00;0.00;1;1968-07-04;MFL;;;PA;1968-01-01
ITA;ITA000000032;;MOD;2017-11-30;2100-12-31;00AN02532;00AN02532;MARISA SECONDA;00187;Ancona;;N;Y;N;;;;;FX;GNS;NO;;;;;3.90;3.17;1.00;0.73;0.00;14.70;0.00;1;1968-07-13;MFL;;;;1968-01-01
ITA;ITA000000033;;DES;2000-11-03;2000-11-03;00AN02631;00AN02631;LORENZO IL MAGNIFICO;00187;Ancona;I.J.X.D;Y;Y;N;;;;;FX;OTB;NO;;;;;19.55;17.01;46.00;38.56;0.00;228.00;0.00;1;1969-03-27;4H2;;;AC;1954-01-01
ITA;ITA000000034;;RET;2003-01-23;2003-01-23;04SB00329;04SB00329;SIMONETTA QUINTA;00186;Porto San Giorgio;;N;Y;N;;;;;FX;PS;LLS;;;;;6.85;6.60;1.00;2.39;0.00;22.00;0.00;1;1969-05-09;MFL;;;PA;1969-01-01
ITA;ITA000000035;;MOD;2003-01-01;2100-12-31;00AN02657;00AN02657;DEA SECONDA;00187;Ancona;;N;Y;N;;;;;FX;PS;LLS;;;;;3.83;3.54;1.00;0.54;0.00;4.00;0.00;1;1969-05-16;MFL;;;;1969-01-01
ITA;ITA000000036;;DES;2000-03-02;2000-03-02;00AN02774;00AN02774;NUOVO ROMANO;00187;Ancona;I.R.W.T;Y;Y;N;;;;;FX;OTB;NO;;;;;20.58;17.81;43.00;39.05;0.00;228.00;0.00;1;1969-09-17;4H2;;;AC;1958-01-01
ITA;ITA000000037;;DES;2000-07-07;2000-07-07;00AN02827;00AN02827;LEON D'ORO;00187;Ancona;I.L.F.S;Y;Y;N;;;;;FX;OTB;NO;;;;;21.31;17.87;56.00;50.80;0.00;283.00;0.00;1;1970-03-07;4H2;;;AC;1969-01-01
ITA;ITA000000038;;DES;1999-04-27;1999-04-27;00AN02838;00AN02838;NADIA SECONDA;00187;Ancona;I.Q.F.T;Y;Y;N;;;;;FX;OTB;GNS;;;;;7.26;6.61;2.00;3.28;0.00;23.54;0.00;1;1970-04-14;4H6;;;PA;1970-01-01
ITA;ITA000000039;;DES;1992-03-13;1992-03-13;00AN02844;00AN02844;CLAUDIO F.;00187;Ancona;;N;Y;N;;;;;FX;OTB;PS;;;;;10.75;0.00;0.00;9.37;0.00;96.30;0.00;1;1970-04-23;C21;;;AC;1969-01-01
ITA;ITA000000040;;DES;2001-03-20;2001-03-20;00AN02993;00AN02993;ASSUNTA R.;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;7.20;6.72;2.00;3.97;0.00;20.50;0.00;1;1970-12-19;4H6;;;AC;1970-01-01
ITA;ITA000000041;;DES;1999-10-29;1999-10-29;00AN03016;00AN03016;MANUELA;00187;Ancona;;N;Y;N;;;;;FX;OTB;PS;;;;;8.09;7.30;5.00;7.18;0.00;29.00;0.00;1;1971-05-08;4H6;;;PA;1971-01-01
ITA;ITA000000042;;DES;1998-07-23;1998-07-23;07AN00615;07AN00615;AMABILIA;00189;Civitanova Marche;;N;Y;N;;;;;FX;OTB;NO;;;;;19.82;16.32;43.00;33.56;0.00;301.55;0.00;1;1971-06-22;4H2;;;AC;1953-01-01
ITA;ITA000000043;;DES;2000-08-30;2000-08-30;00AN03092;00AN03092;SQUALO TERZO;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;8.37;7.27;3.00;5.05;0.00;24.00;0.00;1;1972-01-03;4H6;;;AC;1971-01-01
ITA;ITA000000044;;DES;2006-07-05;2006-07-05;00SB00450;00SB00450;PIETRO RICCI;00182;San Benedetto Del Tronto;;N;Y;N;;;;;FX;OTB;LLS;;;;;9.86;8.90;5.00;4.96;0.00;96.30;0.00;1;1972-09-06;MFL;;;AC;1972-01-01
ITA;ITA000000045;;DES;1998-08-06;1998-08-06;00AN03171;00AN03171;LIBERO;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;7.30;0.00;0.00;3.87;0.00;35.30;0.00;1;1972-09-16;4H6;;;AC;1971-01-01
ITA;ITA000000046;;RET;1991-09-16;1991-09-16;00AN03208;00AN03208;EDOARDO;00187;Ancona;;N;Y;N;;;;;FX;GNS;NO;;;;;6.29;0.00;0.00;2.43;0.00;8.00;0.00;1;1973-05-26;001;;;PA;1973-01-01
ITA;ITA000000047;;DES;2013-11-13;2013-11-13;00AN03242;00AN03242;AMELIA II;00187;Ancona;IQGO;Y;Y;N;;;;;FX;LLS;GNS;;;;;5.90;5.81;1.00;1.97;0.00;14.70;0.00;1;1973-07-17;MFL;;;PA;1973-01-01
ITA;ITA000000048;;DES;1997-11-28;1997-11-28;00AN03258;00AN03258;CINZIA III;00187;Ancona;;N;Y;N;;;;;FX;OTB;PS;;;;;10.50;0.00;0.00;7.67;0.00;28.60;0.00;1;1973-08-10;4H6;;;AC;1973-01-01
ITA;ITA000000049;;MOD;2024-02-21;2100-12-31;00AN03265;00AN03265;STELLA S.;00187;Ancona;;N;Y;N;N;;N;;FX;GNS;NO;;;;;5.02;4.41;1.00;1.10;0.00;14.70;0.00;1;1973-09-12;MFL;;;;1971-01-01
ITA;ITA000000050;;RET;2004-03-03;2004-03-03;00AN03271;00AN03271;RAZZO;00187;Ancona;I.S.L.R;Y;Y;N;;;;;FX;OTB;NO;;;;;22.40;19.97;83.00;70.37;0.00;185.00;0.00;1;1961-11-22;MFL;;;PA;1961-01-01
ITA;ITA000000051;;MOD;2003-01-01;2100-12-31;09AN00022;09AN00022;GIORGIA;00191;Numana;;N;Y;N;;;;;FX;GNS;NO;;;;;6.30;5.85;1.00;2.00;0.00;14.70;0.00;1;1975-06-10;MFL;;;;1975-01-01
ITA;ITA000000052;;MOD;2005-08-04;2100-12-31;00AN03360;00AN03360;STELLA MARIS;00187;Ancona;;N;Y;N;;;;;FX;PS;LLS;;;;;4.74;3.78;1.00;1.25;0.00;18.01;0.00;1;1975-08-29;MFL;;;;1975-01-01
ITA;ITA000000053;;DES;1997-12-12;1997-12-12;00AN03361;00AN03361;GIOVANNA M.;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;7.38;6.41;1.00;3.05;0.00;24.00;0.00;1;1975-09-03;4H6;;;AC;1975-01-01
ITA;ITA000000054;;DES;1998-06-11;1998-06-11;00AN03365;00AN03365;NERINA;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;7.50;0.00;0.00;4.00;0.00;30.80;0.00;1;1976-01-27;4H6;;;AC;1963-01-01
ITA;ITA000000055;;RET;1994-07-28;1994-07-28;00AN03368;00AN03368;DEBORAH;00187;Ancona;;N;Y;N;;;;;FX;PTM;GNS;;;;;7.42;0.00;0.00;4.10;0.00;14.70;0.00;1;1976-05-13;C22;;;PA;1976-01-01
ITA;ITA000000056;;DES;2011-06-16;2011-06-16;00AN03375;00AN03375;AQUILA NERA;00187;Ancona;I.K.C.O;Y;Y;N;;;;;FX;OTB;NO;;;;;17.40;14.80;31.00;24.94;0.00;161.80;0.00;1;1972-01-01;MFL;;;AC;1955-01-01
ITA;ITA000000057;;RET;2000-07-20;2000-07-20;00AN03384;00AN03384;RAMONA PRIMA;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;8.08;6.89;2.00;4.29;0.00;48.00;0.00;1;1977-03-24;4H6;;;PA;1977-01-01
ITA;ITA000000058;;RET;2001-03-15;2001-03-15;00AN03386;00AN03386;MESTRE;00187;Ancona;;N;Y;N;;;;;FX;OTB;PS;;;;;9.95;0.00;0.00;7.41;0.00;44.10;0.00;1;1980-03-25;4H6;;;PA;1977-01-01
ITA;ITA000000059;;DES;1996-12-07;1996-12-07;00AN03387;00AN03387;TIZIANA;00187;Ancona;;N;Y;N;;;;;FX;GNS;NK;;;;;7.35;0.00;0.00;3.23;0.00;19.10;0.00;1;1977-05-14;001;;;AC;1967-01-01
ITA;ITA000000060;;DES;1996-07-29;1996-07-29;00AN03389;00AN03389;EL DRAGO;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;9.60;0.00;0.00;6.33;0.00;28.60;0.00;1;1977-05-14;C21;;;AC;1971-01-01
ITA;ITA000000061;;DES;1997-02-14;1997-02-14;00AN03391;00AN03391;COMPARSITA;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;9.20;0.00;0.00;5.06;0.00;19.10;0.00;1;1977-05-18;4H6;;;AC;1969-01-01
ITA;ITA000000062;;RET;2011-01-17;2011-01-17;00AN04061;00AN04061;OTTOBRE ROSSO;00187;Ancona;I.V.D.L;Y;Y;N;;;;;FX;DRB;OTB;;;;;12.33;9.98;11.00;9.88;0.00;73.50;0.00;1;1977-05-31;MFL;;;PA;1952-01-01
ITA;ITA000000063;;DES;2000-09-13;2000-09-13;00AN03397;00AN03397;RITA MADRE;00187;Ancona;;N;Y;N;;;;;FX;OTB;PS;;;;;11.02;8.92;8.00;8.09;0.00;88.50;0.00;1;1977-07-21;4H6;;;AC;1977-01-01
ITA;ITA000000064;;DES;1999-03-22;1999-03-22;00SB00430;00SB00430;DANILO;00182;San Benedetto Del Tronto;;N;Y;N;;;;;FX;OTB;GNS;;;;;8.03;0.00;0.00;3.43;0.00;19.10;0.00;1;1977-08-18;4H6;;;PA;1968-01-01
ITA;ITA000000065;;RET;2000-10-09;2000-10-09;00AN03401;00AN03401;NUOVO ALBERTO;00187;Ancona;;N;Y;N;;;;;FX;OTB;LLS;;;;;9.14;0.00;0.00;4.88;0.00;28.60;0.00;1;1977-09-29;4H4;;;PA;1969-01-01
ITA;ITA000000066;;DES;1999-12-17;1999-12-17;00AN03405;00AN03405;BEATRICE;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;10.05;9.29;5.00;6.17;0.00;88.50;0.00;1;1977-11-09;4H4;;;AC;1970-01-01
ITA;ITA000000067;;RET;2000-10-09;2000-10-09;00AN03407;00AN03407;MARIA D'ALTO MARE;00187;Ancona;;N;Y;N;;;;;FX;OTB;NO;;;;;11.10;0.00;0.00;7.53;0.00;58.80;0.00;1;1977-12-03;4H2;;;PA;1965-01-01
ITA;ITA000000068;;MOD;2009-05-12;2100-12-31;00AN03410;00AN03410;MINA;00187;Ancona;;N;Y;N;;;;;FX;GNS;NO;;;;;4.86;4.52;1.00;1.07;0.00;5.00;0.00;1;1978-03-13;MFL;;;;1977-01-01
ITA;ITA000000069;;RET;1998-08-07;1998-08-07;00AN03411;00AN03411;GIPIETRO;00187;Ancona;;N;Y;N;;;;;FX;GNS;SB;;;;;7.15;6.67;2.00;2.64;0.00;33.00;0.00;1;1978-04-04;4H1;;;PA;1951-01-01
ITA;ITA000000070;;RET;2000-10-09;2000-10-09;00AN03416;00AN03416;SOLEIL DU MIDI;00187;Ancona;;N;Y;N;;;;;FX;OTB;PS;;;;;6.58;0.00;0.00;3.58;0.00;13.20;0.00;1;1978-04-26;4H6;;;PA;1964-01-01
ITA;ITA000000071;;RET;2010-11-10;2010-11-10;00AN03422;00AN03422;GIACOMO SECONDO;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;8.72;7.97;3.00;6.14;0.00;47.00;0.00;1;1978-05-19;MFL;;;PA;1978-01-01
ITA;ITA000000072;;DES;2012-04-25;2012-04-25;00AN03425;00AN03425;GABRIELE;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;4.05;3.54;1.00;0.58;0.00;4.00;0.00;1;1978-06-05;MFL;;;PA;1976-01-01
ITA;ITA000000073;;MOD;2018-02-16;2100-12-31;00AN03430;00AN03430;FOLGORE;00187;Ancona;;N;Y;N;;;;;FX;PS;LLS;;;;;5.90;5.08;1.00;1.65;0.00;14.70;0.00;3;1978-07-17;MFL;;;;1976-01-01
ITA;ITA000000074;;MOD;2023-11-13;2100-12-31;00AN03431;00AN03431;ANGELO;00187;Ancona;IJBP;Y;Y;N;Y;;Y;247086220;FX;DRB;GNS;;;;;14.82;14.41;20.00;14.81;0.00;106.90;0.00;1;1978-07-18;MFL;;;;1978-01-01
ITA;ITA000000075;;DES;1992-04-11;1992-04-11;00PC01228;00PC01228;ENRICA E SANTE;00172;Pescara;;N;Y;N;;;;;FX;GNS;NO;;;;;11.82;0.00;0.00;8.25;0.00;88.20;0.00;1;1978-07-26;C18;;;PA;1978-01-01
ITA;ITA000000076;;RET;2001-02-20;2001-02-20;00AN03433;00AN03433;REGINA PRIMA;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;10.10;0.00;0.00;8.46;0.00;44.10;0.00;1;1978-07-26;4H6;;;PA;1974-01-01
ITA;ITA000000077;;DES;2018-04-06;2018-04-06;00AN03435;00AN03435;URAGANO;00187;Ancona;INPD;Y;Y;N;;;;;FX;OTB;GNS;;;;;11.10;9.47;9.00;9.66;0.00;110.00;0.00;1;1978-08-07;MFL;;;AC;1978-01-01
ITA;ITA000000078;;MOD;2024-11-27;2100-12-31;00TM00290;00TM00290;PANDORA;00174;Termoli;IMXL;Y;Y;Y;Y;;Y;247081020;FX;OTB;NO;;;;;19.18;15.90;51.00;41.27;0.00;205.89;0.00;1;1978-11-29;MFL;;;;1977-01-01
ITA;ITA000000079;;DES;2007-02-09;2007-02-09;00AN03443;00AN03443;ESCOBAR;00187;Ancona;I.U.Q.H;Y;Y;Y;;;;;FX;OTB;PTM;;;;;21.20;18.30;67.00;52.69;0.00;283.00;0.00;1;1968-12-30;MFL;;;AC;1962-01-01
ITA;ITA000000080;;RET;1996-03-13;1996-03-13;00AN03446;00AN03446;ROCKI DUILIO;00187;Ancona;;N;Y;N;;;;;FX;OTB;GNS;;;;;8.98;0.00;0.00;5.47;0.00;28.60;0.00;1;1979-02-26;C21;;;PA;1969-01-01
ITA;ITA000000081;;RET;1999-12-23;1999-12-23;01PS00651;01PS00651;FRANCESCO I;00195;Fano;;N;Y;N;;;;;FX;OTB;GNS;;;;;9.78;0.00;0.00;4.73;0.00;41.10;0.00;1;1979-02-28;4H6;;;PA;1970-01-01
ITA;ITA000000082;;RET;2003-04-18;2003-04-18;00AN03451;00AN03451;SETTEBELLO II;00187;Ancona;;N;Y;N;;;;;FX;PS;LLS;;;;;4.43;3.90;1.00;1.09;0.00;7.50;0.00;1;1979-03-28;MFL;;;PA;1978-01-01
ITA;ITA000000083;;MOD;2013-03-22;2100-12-31;00AN03452;00AN03452;BAGHIRA;00187;Ancona;;N;Y;N;;;;;FX;LLS;GNS;;;;;4.00;3.79;1.00;1.12;0.00;8.46;0.00;1;1979-03-28;MFL;;;;1979-01-01
ITA;ITA000000084;;RET;2000-10-09;2000-10-09;00AN03453;00AN03453;IVA;00187;Ancona;;N;Y;N;;;;;FX;PS;LLS;;;;;4.40;0.00;0.00;1.08;0.00;5.50;0.00;1;1979-03-28;4H1;;;PA;1979-01-01
ITA;ITA000000085;;RET;2008-09-04;2008-09-04;00MV01154;00MV01154;SCIROCCO PRIMO;00273;Mazara Del Vallo;;N;Y;N;;;;;FX;OTB;GNS;;;;;8.09;7.25;3.00;4.39;0.00;24.20;0.00;1;1979-05-23;MFL;;;PA;1972-01-01
ITA;ITA000000087;;DES;1994-10-20;1994-10-20;00AN03465;00AN03465;DAIANA;00187;Ancona;;N;Y;N;;;;;FX;OTB;LLS;;;;;8.84;0.00;0.00;4.80;0.00;47.00;0.00;1;1979-07-07;C21;;;PA;1979-01-01
ITA;ITA000000088;;DES;2002-01-29;2002-01-29;00AN03466;00AN03466;CONDOR;00187;Ancona;I.M.T.U;Y;Y;N;;;;;FX;OTB;PTM;;;;;27.17;22.56;105.00;102.50;0.00;39.00;0.00;1;1979-07-25;4H6;;;AC;1979-01-01
ITA;ITA000000089;;MOD;2024-01-16;2100-12-31;00AN03470;00AN03470;CASTAGNA';00187;Ancona;IPJO;Y;Y;Y;Y;;Y;247083220;FX;OTB;NO;;;;;23.90;18.80;76.00;70.77;0.00;480.00;0.00;1;1979-09-01;MFL;;;;1978-01-01
ITA;ITA000000090;;DES;2002-12-11;2002-12-11;00AN03473;00AN03473;LUSITANIA;00187;Ancona;I.P.Q.S;Y;Y;N;;;;;FX;OTB;PTM;;;;;25.96;21.12;141.00;101.86;0.00;367.76;0.00;1;1979-09-21;4H6;;;AC;1965-01-01
ITA;ITA000000091;;MOD;2016-03-29;2100-12-31;00RO08259;00RO08259;ANGELA;00072;Roma;IJET;Y;Y;Y;;;;;FX;OTB;NO;;;;;17.06;15.18;39.00;27.21;0.00;206.00;0.00;1;1979-09-27;MFL;;;;1976-01-01
ITA;ITA000000092;;DES;2000-06-27;2000-06-27;07AN00726;07AN00726;CAIMANO;00189;Civitanova Marche;I.P.P.T;Y;Y;N;;;;;FX;OTB;NO;;;;;22.70;19.15;65.00;75.06;0.00;294.00;0.00;1;1979-11-09;4H2;;;AC;1978-01-01
ITA;ITA000000093;;RET;2001-07-03;2001-07-03;00AN03480;00AN03480;LORY PRIMO;00187;Ancona;;N;Y;N;;;;;FX;GNS;NO;;;;;5.15;4.85;1.00;1.29;0.00;4.41;0.00;1;1979-11-19;4H1;;;PA;1966-01-01
ITA;ITA000000094;;DES;2018-04-13;2018-04-13;05RC01139;05RC01139;FIRGIA';00135;Bagnara;ISDG;Y;Y;Y;;;;;FX;OTB;NO;;;;;21.10;17.95;63.00;51.04;0.00;294.00;0.00;1;1979-12-31;MFL;;;AC;1978-01-01
ITA;ITA000000095;;MOD;2016-07-11;2100-12-31;07AN00760;07AN00760;FRAELEMA;00189;Civitanova Marche;IQKI;Y;Y;Y;Y;;Y;247081290;FX;OTB;NO;;;;;18.73;16.51;40.00;34.31;0.00;183.80;0.00;1;1980-01-21;MFL;;;;1978-01-01
ITA;ITA000000096;;RET;2008-10-24;2008-10-24;00AN03490;00AN03490;FANTASTICO;00187;Ancona;I.Q.M.K;Y;Y;Y;;;;;FX;OTB;PTM;;;;;26.30;22.66;137.00;102.11;0.00;368.00;0.00;1;1980-03-18;MFL;;;PA;1980-01-01
ITA;ITA000000097;;RET;2003-02-18;2003-02-18;00AN03492;00AN03492;DAFNE;00187;Ancona;;N;Y;N;;;;;FX;PS;LLS;;;;;3.96;0.00;1.00;0.70;0.00;11.50;0.00;1;1980-03-31;MFL;;;PA;1938-01-01
ITA;ITA000000098;;RET;2002-05-06;2002-05-06;00AN03493;00AN03493;MADRE SPERANZA;00187;Ancona;I.R.B.N;Y;Y;N;;;;;FX;OTB;GNS;;;;;16.30;14.40;24.00;20.11;0.00;118.00;0.00;1;1980-04-10;4H6;;;PA;1958-01-01
