Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
ROU;ROM000002912;;RET;2012-09-13;2012-09-13;ROUP060376TO;ROUP060376TO;376 TO;TOMIS;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;7.20;0.00;0.80;0.00;0.00;18.38;0.00;1;2006-04-12;MFL;;;PA;2006-01-01
ROU;ROM000002933;;RET;2012-09-11;2012-09-11;ROUP060263MH;ROUP060263MH;263 MH;MAHMUDIA;;;N;N;N;N;;N;;FX;GNS;NO;;;;;6.60;0.00;0.72;0.00;0.00;0.00;0.00;1;2010-06-11;MFL;;;PA;1977-01-01
ROU;ROM000002987;;RET;2012-09-13;2012-09-13;ROUP060360CT;ROUP060360CT;360 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;GTR;;;;;4.90;0.00;0.96;0.00;0.00;29.44;0.00;3;2006-04-27;MFL;;;PA;1990-01-01
ROU;ROM000003004;;RET;2012-09-13;2012-09-13;ROUP060006TO;ROUP060006TO;6 TO;TOMIS;;;N;N;N;N;;N;;FX;GNS;GTR;;;;;6.54;0.00;0.78;0.00;0.00;8.16;0.00;1;2006-05-02;MFL;;;PA;1987-01-01
ROU;ROM000003011;;RET;2012-09-13;2012-09-13;ROUP060022TO;ROUP060022TO;22 TO;TOMIS;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;6.39;0.00;0.58;0.00;0.00;4.34;0.00;1;2006-05-03;MFL;;;PA;1972-01-01
ROU;ROM000003079;;RET;2012-09-11;2012-09-11;ROUP060244CT;ROUP060244CT;BARACUDA;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;GTR;;;;;11.70;10.39;9.34;0.00;0.00;66.00;0.00;1;2006-05-26;MFL;;;PA;1994-01-01
ROU;ROM000003107;;RET;2012-09-14;2012-09-14;ROUP060232CT;ROUP060232CT;232 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;5.40;0.00;1.22;0.00;0.00;44.16;0.00;3;2006-06-05;MFL;;;PA;1998-01-01
ROU;ROM000003108;;RET;2012-09-12;2012-09-12;ROUP060179CT;ROUP060179CT;179 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;4.70;0.00;1.21;0.00;0.00;18.40;0.00;3;2006-06-05;MFL;;;PA;1998-01-01
ROU;ROM000003109;;RET;2012-09-14;2012-09-14;ROUP060186CT;ROUP060186CT;BALENA;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;4.37;0.00;0.70;0.00;0.00;18.40;0.00;3;2006-06-05;MFL;;;PA;2004-01-01
ROU;ROM000003119;;RET;2012-09-14;2012-09-14;ROUP060261MG;ROUP060261MG;261 MG;MANGALIA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;6.67;0.00;0.68;0.00;0.00;4.41;0.00;3;2006-06-14;MFL;;;PA;1985-01-01
ROU;ROM000003125;;MOD;2017-05-03;2100-12-31;64496;3 5320 CT;5320;CT;Constanta;;Y;N;N;Y;;Y;;FX;GNS;SB;FPO;;;;7.00;0.00;0.69;0.00;0.00;0.00;0.00;3;2006-06-20;MFL;;;;1989-01-01
ROU;ROM000003126;;RET;2014-08-18;2014-08-18;3 134 CT;3 134 CT;134 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;4.70;0.00;0.46;0.00;0.00;0.00;0.00;3;2008-06-20;MFL;;;PA;1997-01-01
ROU;ROM000003158;;RET;2014-08-18;2014-08-18;ROUP060230MM;ROUP060230MM;230 MM;MAMAIA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;4.88;0.00;0.47;0.00;0.00;11.00;0.00;3;2006-07-17;MFL;;;PA;1974-01-01
ROU;ROM000003159;;RET;2012-09-11;2012-09-11;ROUP060040MM;ROUP060040MM;40 MM;MAMAIA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;5.20;0.00;2.27;0.00;0.00;100.00;0.00;3;2006-07-17;MFL;;;PA;1988-01-01
ROU;ROM000003160;;RET;2023-02-22;2023-02-22;64514;3 4776 CT;DON PEDRO;CT;Constanta;;Y;N;N;Y;;Y;;FX;LLS;FPO;LHP;;;;5.60;0.00;1.17;0.00;0.00;10.00;0.00;3;2006-07-17;MFL;;;;1999-01-01
ROU;ROM000003161;;RET;2017-05-24;2017-05-24;3 4874 CT;3 4874 CT;4874;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LHP;LLS;;;;6.30;0.00;0.79;0.00;0.00;0.00;0.00;1;2006-07-17;MFL;;;PA;1970-01-01
ROU;ROM000003176;;RET;2014-08-18;2014-08-18;ROUP060393JR;ROUP060393JR;393 JR;JURILOVCA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;7.15;0.00;0.87;0.00;0.00;0.00;0.00;1;2006-07-19;MFL;;;PA;2006-01-01
ROU;ROM000003181;;RET;2012-11-22;2012-11-22;3 263 CT;3 263 CT;263 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;GTR;;;;;4.80;0.00;0.48;0.00;0.00;11.20;0.00;3;2006-07-13;MFL;;;PA;1991-01-01
ROU;ROM000003182;;MOD;2024-05-22;2100-12-31;64524;3 3221 CT;3221;CT;Constanta;;N;N;N;Y;Y;Y;;FX;GNS;SB;;;;;4.60;0.00;0.41;0.00;0.00;0.00;0.00;3;2006-09-01;MFL;;;;1996-01-01
