Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
DEU;DEU000260631;;RET;2022-12-31;2022-12-31;AWA41N;AWA41N;---;DE8AN;Altwarp;;N;N;N;N;;N;;GO;GNS;LLS;;;;;8.65;7.75;3.00;0.00;0.00;18.00;0.00;1;1971-07-12;MFL;;;PA;1971-01-01
DEU;DEU000260637;;RET;1994-10-10;1994-10-10;NEU014;NEU014;---;0637;;;N;N;N;;;;;FX;GNS;NO;;;;;4.50;0.00;0.00;1.37;0.00;0.00;0.00;;1975-04-18;C19;;;PA;
DEU;DEU000260639;;DES;2001-01-04;2001-01-04;UMM12N;UMM12N;---;0639;;;N;N;N;;;;;FX;GNS;LLS;;;;;4.25;0.00;1.00;1.28;0.00;7.00;0.00;;1988-07-10;4C1;;;PA;
DEU;DEU000260641;;RET;2024-06-14;2024-06-14;DRA21;DRA21;---;DEDRA;Dranske;;N;N;N;N;N;N;;GO;GNS;FPO;;;;;4.62;0.00;1.00;0.00;0.00;0.00;0.00;3;2010-11-12;MFL;;;PA;1995-01-01
DEU;DEU000260645;;RET;2001-04-07;2001-04-07;RIB30;RIB30;---;0645;;;N;N;N;;;;;FX;GNS;LLS;;;;;6.20;6.15;1.00;1.93;0.00;18.00;0.00;;1991-09-01;4C1;;;PA;
DEU;DEU000260648;;RET;2009-03-09;2009-03-09;BOR1;BOR1;---;0648;;;N;N;N;;;;;FX;GNS;LLS;;;;;4.88;0.00;1.00;1.58;0.00;7.00;0.00;3;1993-07-05;MFL;;;PA;1993-01-01
DEU;DEU000260650;;RET;2020-04-30;2020-04-30;ZID24;ZID24;---;0650;;;N;N;N;N;;N;;GO;GNS;LLS;;;;;4.40;0.00;1.00;0.00;0.00;6.00;0.00;3;2001-08-07;MFL;;;PA;1996-01-01
DEU;DEU000260651;;RET;1992-10-17;1992-10-17;RER013;RER013;---;0651;;;N;N;N;;;;;FX;GNS;LLS;;;;;5.80;0.00;0.00;2.38;0.00;3.00;0.00;;1958-04-04;4;;;PA;
DEU;DEU000270300;8826668;CHA;2024-09-26;2100-12-31;SD18;SD18;ROTESAND;DEBUM;Büsum;DLHX;Y;Y;Y;Y;N;Y;211342220;TTW;TBB;OTB;;;;;23.99;22.06;111.00;0.00;0.00;221.00;0.00;2;1983-02-03;MFL;;;PA;1982-01-01
DEU;DEU000270500;;RET;2002-08-26;2002-08-26;NC307;NC307;NYMPHE;0301;;DETW;Y;N;N;;;;;FX;OTB;PTB;;;;;24.11;21.30;81.00;67.35;0.00;221.00;0.00;;1954-11-25;4C3;;;PA;
