country_code_iso2;region;locode;port_name;latitude;longitude;facade;fao_areas;is_active;coordinates;source
HR;;HRKRA;Kraljevica;45.2666666666667;14.5666666666667;;{37.2.1};False;45.2666666666667,14.5666666666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DELAT;Lathen;52.86666667;7.316666667;;{27.4.c};False;52.86666667,7.316666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEKSM;Kasholmen;63.746683;20.385083;;{27.3.d.31};False;63.746683,20.385083,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRANM;Agios Nikolaos (Messinias);36.49;22.16;;{37.2.2};False;36.49,22.16,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITSNR;Terrasini;38.15;13.083333;;{37.1.3};False;38.15,13.083333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRDPA;Drapetzona;37.95;23.61666667;;{37.3.1};False;37.95,23.61666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SESAE;Sandarne;61.263333;17.161667;;{27.3.d.30};False;61.263333,17.161667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRNMD;Nea Moudania;40.23;23.274;;{37.3.1};False;40.23,23.274,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEFRT;Fortuna;55.958333;12.758;;{27.3.b,c,27.3.b.23};False;55.958333,12.758,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEOMP;Omedu Kalasadam;58.77722222;26.98416667;;{27.3.d.32};False;58.77722222,26.98416667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EERTJ;Rutja;59.55;26.38027778;;{27.3.d.32};False;59.55,26.38027778,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
ES;;ESLCO;Luanco;43.61754715;-5.78746964;;{27.8.c};False;43.61754715,-5.78746964,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITB2P;Borgofranco Sul Po;45.06666667;11.33333333;;{37.2.1};False;45.06666667,11.33333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
ES;;ESCRS;Carboneras;36.99273301;-1.89742837;;{37.1.1};False;36.99273301,-1.89742837,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DEHRM;Hörnum-Sylt;54.75833333;8.296666667;;{27.4.b};False;54.75833333,8.296666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITC7A;Cardito;40.95;14.3;;{37.1.3};False;40.95,14.3,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
HR;;HRTRO;Trogir;43.5;16.25;;{37.2.1};False;43.5,16.25,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DK;;DKUDS;Udbyhøj Syd;56.5975;10.313;;{27.3.a.21};False;56.5975,10.313,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRLTH;Lythi Chiou;38.355;25.979;;{37.3.1};False;38.355,25.979,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRKMS;Kímolos;36.78333333;24.58333333;;{37.3.1};False;36.78333333,24.58333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
PL;;PLKAT;Kąty Rybackie I;54.335;19.225;;{27.3.d.26};False;54.335,19.225,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DERDX;Radeland;54.38833333;10.485;;{27.3.b,c,27.3.c.22};False;54.38833333,10.485,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
PL;;PLNWA;Nowe Warpno;53.72166667;14.28333333;;{27.3.d.24};False;53.72166667,14.28333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRHYD;Ydra;37.21;23.27;;{37.3.1};False;37.21,23.27,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRALI;Aliveri;38.394;24.043;;{37.3.1};False;38.394,24.043,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;IT3PN;Piancogno;45.9166666666667;10.2166666666667;;{37.2.1};False;45.9166666666667,10.2166666666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRLIA;Linaria;38.85;24.53333333;;{37.3.1};False;38.85,24.53333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
FO;;FOTHO;Thorshavn;62.0107248;-6.7740852;;{27.5.b.1.b};True;62.0107248,-6.7740852,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEHLK;Hausma Lautrikoht;58.99833333;22.80361111;;{27.3.d.29};False;58.99833333,22.80361111,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EESMO;Smolnitsa;59.00861111;27.6;;{27.3.d.32};False;59.00861111,27.6,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
FI;;FIORA;Oravikoski;62.5666666666667;27.6;;{27.3.d.30};False;62.5666666666667,27.6,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
MT;;MTPEM;Pembroke;35.91666667;14.46666667;;{37.2.2};False;35.91666667,14.46666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
PT;;PTCHV;Chaves;41.73333333;-7.466666667;;{27.9.a};False;41.73333333,-7.466666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EETRM;Tiirimetsa;58.15666667;22.19611111;;{27.3.d.28.1,27.3.d.28.2};False;58.15666667,22.19611111,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
NL;;NLZVB;Zevenbergen;51.63333333;4.583333333;;{27.4.c};False;51.63333333,4.583333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DK;;DKSJD;Sjælland Og Øer;55.5455;11.8474;;{27.3.a.21};False;55.5455,11.8474,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEBEK;Bekkeri;59.44833333;24.65;;{27.3.d.32};False;59.44833333,24.65,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
FI;;FISII;Siilinjärvi;63.08333333;27.66666667;;{27.3.d.30};False;63.08333333,27.66666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DEWUO;Wustrow;54.349;12.396;;{27.3.d.24};False;54.349,12.396,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEASU;Asuka;58.57944444;22.46305556;;{27.3.d.29};False;58.57944444,22.46305556,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DK;;DKNYG;Nymindegab;55.816;8.198;;{27.4.b};False;55.816,8.198,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EERUH;Ruhnu;57.82527778;23.2325;;{27.3.d.28.1};False;57.82527778,23.2325,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEGUL;Gullholmen;58.183333;11.4;;{27.3.a.20};False;58.183333,11.4,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEHNS;Hansu;59.65055556;25.74583333;;{27.3.d.32};False;59.65055556,25.74583333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DECAR;Carolinensiel;53.7;7.8;;{27.4.b};False;53.7,7.8,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEKBV;Kibuvitsa, Randvere K;59.50805556;24.91055556;;{27.3.d.32};False;59.50805556,24.91055556,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EETRE;Treimani;57.91833333;24.385;;{27.3.d.28.1};False;57.91833333,24.385,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
HR;;HRTRJ;Trpanj;43.0166666666667;17.2666666666667;;{37.2.1};False;43.0166666666667,17.2666666666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRVTH;Vathý (Port Vathý);37.75;26.98333333;;{37.3.1};False;37.75,26.98333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
HR;;HRVI7;Vrgorac;43.2;17.36666667;;{37.2.1};False;43.2,17.36666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITMIT;Marina Di Camerota;40.0;15.366667;;{37.1.3};False;40.0,15.366667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DEHAG;Hagen;51.35;7.466666667;;{27.4.c};False;51.35,7.466666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
ES;;ESSPT;Sancti Petri;36.385;-6.199;;{27.9.a};False;36.385,-6.199,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITPTC;Portici;40.816667;14.333333;;{37.1.3};False;40.816667,14.333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEVLV;Valgma Talu;59.2425;24.2575;;{27.3.d.32};False;59.2425,24.2575,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEBRR;Brunskär;57.824667;11.6645;;{27.3.a.20};False;57.824667,11.6645,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IE;;IESTB;Stradbally;52.13000013;-7.46200165;;{27.7.a};False;52.13000013,-7.46200165,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEDIR;Dirhami;59.21;23.501;;{27.3.d.32};False;59.21,23.501,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEKAP;Kämpinge;55.400567;12.975967;;{27.3.b,c,27.3.d.24,27.3.b.23};False;55.400567,12.975967,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
PT;;PTANC;Âncora;41.7833333333333;-8.83333333333333;;{27.9.a};False;41.7833333333333,-8.83333333333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
HR;;HRUBL;Ubli;42.75;16.83333333;;{37.2.1};False;42.75,16.83333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DEBRA;Bramel;53.55;8.7;;{27.4.b};False;53.55,8.7,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEHBO;Hamburgön;58.552167;11.266667;;{27.3.a.20};False;58.552167,11.266667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEVLD;Veeleidi;59.56527778;25.65611111;;{27.3.d.32};False;59.56527778,25.65611111,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITVAT;Valentano;42.5666666666667;11.8166666666667;;{37.1.3};False;42.5666666666667,11.8166666666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
HR;;HRSLO;Šilo;45.15;14.66666667;;{37.2.1};False;45.15,14.66666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEPYD;Pringi-Jaani;59.54027778;24.79027778;;{27.3.d.32};False;59.54027778,24.79027778,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
ES;;ESGAR;Garrucha;37.18361223;-1.81800984;;{37.1.1};False;37.18361223,-1.81800984,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRNMX;Nea Michaniona;40.469;22.839;;{37.3.1};False;40.469,22.839,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
MT;;MTPTA;Pietà;35.88333333;14.48333333;;{37.2.2};False;35.88333333,14.48333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SELNN;Lönnånger;61.941733;17.292917;;{27.3.d.30};False;61.941733,17.292917,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEHLM;Holmön;63.805167;20.866667;;{27.3.d.31};False;63.805167,20.866667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EESLM;Sillamäe;59.42233333;27.737;;{27.3.d.32};False;59.42233333,27.737,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITTUF;Tufo;41.26666667;13.76666667;;{37.1.3};False;41.26666667,13.76666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEMKL;Männiku Lautri;58.52555556;22.20277778;;{27.3.d.29};False;58.52555556,22.20277778,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEKYI;Kurekari;59.56472222;24.805;;{27.3.d.32};False;59.56472222,24.805,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DEACM;Achim;53.03333333;9.016666667;;{27.4.b};False;53.03333333,9.016666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
NL;;NLDOR;Dordrecht;51.7833333333333;4.63333333333333;;{27.4.c};False;51.7833333333333,4.63333333333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITPNG;Porto Nogaro;45.82;13.217222;;{37.2.1};False;45.82,13.217222,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITFOV;Fontanarosa;41.01666667;15.01666667;;{37.2.1};False;41.01666667,15.01666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEXAE;Koidu;58.549;26.613;;{27.3.d.32};False;58.549,26.613,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SELJN;Ljugarn;57.321667;18.716667;;{27.3.d.28.2};False;57.321667,18.716667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EERSS;Rässa;58.54583333;23.33111111;;{27.3.d.28.1,27.3.d.29};False;58.54583333,23.33111111,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRPER;Perigiali Lefkadas;38.719;20.73;;{37.2.2};False;38.719,20.73,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DK;;DKALR;Alrø;55.857;10.072;;{27.3.b,c,27.3.c.22};False;55.857,10.072,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEKRY;Kõruse;58.44388889;21.92027778;;{27.3.d.29,27.3.d.28.2};False;58.44388889,21.92027778,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRPLV;Petra;39.33333333;26.18333333;;{37.3.1};False;39.33333333,26.18333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
BG;;BGCHO;Chukalya;42.456389;27.538611;;{37.4.2};False;42.456389,27.538611,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRATK;Antikyra;38.38333333;22.63333333;;{37.2.2};False;38.38333333,22.63333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
PL;;PLSBN;Świbno;54.335;18.935;;{27.3.d.26};False;54.335,18.935,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEGRM;Grönemad;58.697;11.22;;{27.3.a.20};False;58.697,11.22,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
PL;;PLPAA;Nowa Pasłęka;54.425;19.76666667;;{27.3.d.26};False;54.425,19.76666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEMOO;Moosi;58.58888889;22.76444444;;{27.3.d.29};False;58.58888889,22.76444444,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EELMB;Lembri;58.08333333;22.1725;;{27.3.d.28.1,27.3.d.28.2};False;58.08333333,22.1725,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SESRN;Stora Risten;60.29;18.635;;{27.3.d.29};False;60.29,18.635,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
ES;;ESALG;Algeciras;36.13531787;-5.44313408;;{37.1.1};False;36.13531787,-5.44313408,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
NL;;NLBRS;Breskens;51.3945258;3.5558783;;{27.4.c};True;51.3945258,3.5558783,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
ES;;ESCOD;Colindres;43.39694477;-3.46005727;;{27.8.c};False;43.39694477,-3.46005727,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
HR;;HRMOD;Mošćenička Draga;45.23333333;14.25;;{37.2.1};False;45.23333333,14.25,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRAMM;Ammouliani Chalkidikis;40.32;23.911;;{37.3.1};False;40.32,23.911,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
NL;;NLGRA;'S-Gravendeel;51.78333333;4.616666667;;{27.4.c};False;51.78333333,4.616666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRPLW;Plomari;38.971;26.368;;{37.3.1};False;38.971,26.368,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SESRR;Stora Rör;56.756667;16.53;;{27.3.d.27};False;56.756667,16.53,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEOXV;Oxevik;58.266667;11.507667;;{27.3.a.20};False;58.266667,11.507667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
PL;;PLKTR;Kąty Rybackie Ii;54.35166667;19.22;;{27.3.d.26};False;54.35166667,19.22,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEBUV;Burgsvik;57.033333;18.263333;;{27.3.d.28.2,27.3.d.27};False;57.033333,18.263333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITSSF;Santo Stefano Al Mare;43.83333333;7.883333333;;{37.1.3};False;43.83333333,7.883333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SESKF;Skaftö;58.2518;11.478817;;{27.3.a.20};False;58.2518,11.478817,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DK;;DKSNO;Strynø;54.9038;10.6133;;{27.3.b,c,27.3.c.22};False;54.9038,10.6133,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IT;;ITCRQ;Castro Marina;40.001;18.426;;{37.2.2};False;40.001,18.426,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DK;;DKAGO;Agersø;55.212;11.1915;;{27.3.b,c,27.3.c.22};False;55.212,11.1915,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EETLS;Telise;59.05972222;23.43111111;;{27.3.d.32,27.3.d.29};False;59.05972222,23.43111111,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEKSL;Kersleti;59.04972222;23.16666667;;{27.3.d.32,27.3.d.29};False;59.04972222,23.16666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EEUUE;Uuetoa;59.5625;25.52888889;;{27.3.d.32};False;59.5625,25.52888889,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRTEM;Artemis;37.96666667;24.0;;{37.3.1};False;37.96666667,24.0,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IE;;IEKLL;Kells;52.06006389;-9.841516667;;{27.7.j.2};False;52.06006389,-9.841516667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DESZE;Seelze;52.4;9.6;;{27.4.b};False;52.4,9.6,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
EE;;EELVN;Laevnina;58.37583333;22.94916667;;{27.3.d.28.1,27.3.d.29};False;58.37583333,22.94916667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
FI;;FIMRT;Martinniemi;65.21232732;25.27598541;;{27.3.d.31};False;65.21232732,25.27598541,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DEFIB;Friedeburg;53.45;7.833333333;;{27.4.b};False;53.45,7.833333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
FI;;FIXX6;Vehkajärvi;61.48333333;24.86666667;;{27.3.d.30};False;61.48333333,24.86666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
ES;;ESARW;Armintza;43.43506381;-2.89625787;;{27.8.c};False;43.43506381,-2.89625787,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
IE;;IEPNB;Portbnablagh;55.181;-7.927;;{27.6.a};False;55.181,-7.927,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRMAS;Mastichari Kos;36.851;27.076;;{37.3.1};False;36.851,27.076,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DEWFV;Wulfen;54.41;11.16;;{27.3.b,c,27.3.c.22};False;54.41,11.16,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRGMA;Agia Marina Grammatikou Attikis;38.18333333;24.06666667;;{37.3.1};False;38.18333333,24.06666667,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
PT;;PTSIE;Sines;37.95256944;-8.871313889;;{27.9.a};False;37.95256944,-8.871313889,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRGAV;Gavathas Lesvou;39.17;25.58;;{37.3.1};False;39.17,25.58,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
FI;;FIINS;Ingå Hamn;60.014824;23.918881;;{27.3.d.32};False;60.014824,23.918881,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SEBYH;Bylehamn;59.905767;18.97925;;{27.3.d.29};False;59.905767,18.97925,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
SE;;SESKT;Skattkärr;59.41666667;13.63333333;;{27.2.a.2};False;59.41666667,13.63333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
ES;;ESSAA;San Antonio Abad;38.97983546;1.3039953;;{37.1.1};False;38.97983546,1.3039953,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
FI;;FIJVP;Järvenpää (Träskända);60.2333333333333;24.7;;{27.3.d.32};False;60.2333333333333,24.7,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
GR;;GRLIP;Leipsoi;26.767;37.283;;{51.1};False;26.767,37.283,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
DE;;DEDUS;Düsseldorf;51.23333333;6.783333333;;{27.4.c};False;51.23333333,6.783333333,0.000001;https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db
