sources;port_name;coordinates;locode;country_region;fao_areas
WPI;Uglegorsk;49.083333,142.033333,0.000001;RUUGL;Russia - Sakhalin -- 60840;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ugljan;44.11666667,15.1,0.000001;HRUGL;HR;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uherské Hradiste;49.06666667,17.45,0.000001;CZUHE;CZ;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uhingen;;DEUHI;DE;
WPI;Uig;57.583333,-6.350000,0.000001;GBUIG;United Kingdom - Scotland West Coast -- 32790;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uimaharju;62.9,30.23333333,0.000001;FIUIM;FI;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uisusadam;58.55,23.0833333333333,0.000001;EEUIS;EE;{27.3.d.28.1}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uithoorn;;NLUIT;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uithuizen;;NLUTZ;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uitro;59.54083333,25.13916667,0.000001;EEUIT;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulebergshamn;58.453,11.297167,0.000001;SEUGN;SE;{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulestraten;;NLULS;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulft;;NLULF;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulfvik;;SEULF;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulge;58.406,26.013,0.000001;EEULY;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulila;58.363,26.433,0.000001;EEULI;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulkehall;57.394783,12.107633,0.000001;SEULK;SE;{27.3.a.21}
WPI;Ullapool;57.900000,-5.150000,0.000001;GBULL;United Kingdom - Scotland West Coast -- 32790;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulle;58.45555556,23.23166667,0.000001;EEULE;EE;{27.3.d.28.1}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulm;48.4,10.0,0.000001;DEULM;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulrum;;NLULR;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulse Sø;55.1798,12.0103,0.000001;DKULO;DK;{27.3.c.22}},{{27.3.b},{c}},{{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ultrå;63.2698,19.080933,0.000001;SEULT;SE;{27.3.d.30}
WPI;Ulvik;68.560833,16.233889,0.000001;NOUVK;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulvshale;55.0487,12.2489,0.000001;DKULV;DK;{27.3.d.24}
WPI;Ulvvik;62.666667,17.866667,0.000001;;Sweden - Sweden Cont -- 24975;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ulvöhamn;63.023333,18.66,0.000001;SEULH;SE;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Umag;45.433333,13.516667,0.000001;HRUMG;Croatia - Croatia -- 40877;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Umea Hamn;63.700000,20.350000,0.000001;SEUME;Sweden - Sweden Cont -- 24975;{27.3.d.31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ummanz;54.461,13.178,0.000001;DEUMZ;DE;{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Underås;59.26666667,17.53333333,0.000001;SEUND;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Undu;58.45888889,23.17805556,0.000001;EEUND;EE;{27.3.d.28.1}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Undva;58.50611111,22.00555556,0.000001;EEUNV;EE;{27.3.d.29}},{{27.3.d.28.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ungersbjerg;55.1065,10.0287,0.000001;DKUNB;DK;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ungskär;56.041667,15.805,0.000001;SEUNR;SE;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Unguma;58.46,23.14666667,0.000001;EEUNG;EE;{27.3.d.28.1}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Unieście;54.27,16.09,0.000001;PLUNI;PL;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Unije;44.63333333,14.23333333,0.000001;HRUNJ;HR;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Union Hall;51.558803,-9.1434791,0.000001;IEUNI;IE;{27.7.j.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Unna;;DEUNN;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Unnestads Läge;;SEUNL;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Upernavik;;GLJUV;GL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Upplandsbodarna;60.622817,17.40565,0.000001;SEUPB;SE;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uppsala;59.86666667,17.63333333,0.000001;SEUPP;SE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ura Jõe Lauter;58.29388889,24.60805556,0.000001;EEUJL;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Urk;;NLMDV;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Urk;52.66666667,5.6,0.000001;NLURK;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Urmase;57.85333333,26.88333333,0.000001;EEURM;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Urne;54.951449,11.284204,0.000001;DKURN;DK;{27.3.b},{c}},{{27.3.c.22}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Urris;55.2625,-7.4125,0.000001;IEURR;IE;{27.6.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ursem;;NLURS;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ursviken;;SEURS;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Usedom;53.875,13.924,0.000001;DEUSD;DE;{27.3.d.24}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Usingen;;DEUSG;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Usquert/Noordpolderzijl;53.4333333333333,6.55,0.000001;NLNPZ;NL;{27.4.b}},{{27.4.c}
WPI;Ust Luga;59.666667,28.316667,0.000001;RUULU;Russia - Russia -- 28250;
WPI;Ust-Dunaisk;45.466667,29.700000,0.000001;UAUDY;Ukraine - Ukraine -- 43620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ustica;38.7,13.183333,0.000001;ITUST;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Ustka;54.583333,16.850000,0.000001;PLUST;Poland - Poland -- 28700;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ustren;41.46666667,25.23333333,0.000001;BGUST;BG;{37.3.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ustronie Morskie;54.21666667,15.75166667,0.000001;PLUMS;PL;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Ustí Nad Labem;50.66666667,14.03333333,0.000001;CZULN;CZ;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Utah Beach;49.4230363,-1.1818896,0.000001;FRUAT;FR - 50;{27.7.d}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Utajärvi;64.75,26.4166666666667,0.000001;FIUTJ;FI;{27.3.d.31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Utansjo;62.766667,17.933333,0.000001;SEUTA;Sweden - Sweden Cont -- 24975;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Utklippan;55.955,15.706667,0.000001;SEUTN;SE;{27.3.d.25}
WPI;Uto;59.783333,21.366667,0.000001;FIUTO;Finland - Finland -- 27380;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Utrecht;52.08333333,5.133333333,0.000001;NLUTC;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Utsjoki;69.8833333333333,27.0,0.000001;FIUTS;FI;{27.1.b}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Utti;60.88333333,26.93333333,0.000001;FIUKT;FI;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uttorp, Sturkö;56.091667,15.7,0.000001;SEUTS;SE;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Utvalnäs;60.7502,17.348183,0.000001;SEUTV;SE;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Utö;58.971667,18.326667,0.000001;SEUTO;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uudepanga;58.47388889,21.88472222,0.000001;EEUUD;EE;{27.3.d.29}},{{27.3.d.28.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uue-Udriku;58.4225,23.2725,0.000001;EEUUU;EE;{27.3.d.28.1}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uuemõisa;58.95138889,23.57222222,0.000001;EEUMO;EE;{27.3.d.32}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uuetoa;59.5625,25.52888889,0.000001;EEUUE;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uuevälja I;59.39416667,24.18527778,0.000001;EEUVL;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uukuniemi;61.7833333333333,30.0166666666667,0.000001;FIUUK;FI;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uulu;58.28111111,24.55722222,0.000001;EEULU;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uummannaq;;GLUMD;GL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uurainen;62.4833333333333,25.4333333333333,0.000001;FIURN;FI;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uuri;59.48861111,25.54583333,0.000001;EEUUR;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uus-Sauga;58.40305556,24.45972222,0.000001;EEUSG;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uusaia;59.58805556,25.50777778,0.000001;EEUSI;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Uusikaupunki;60.800000,21.400000,0.000001;FIUKI;Finland - Finland -- 27380;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uusikylã¤;62.18333333,30.61666667,0.000001;FIUPK;FI;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uusküla;59.50694444,25.0125,0.000001;EEUSK;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uusküla, Alajõe V;59.00083333,27.335,0.000001;EEUSA;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uvala Mir;43.8833333333333,15.15,0.000001;HRUVM;HR;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Uvmarö Hamn;;SEUVH;SE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaajakoski;62.2666666666667,25.9,0.000001;FIVAJ;FI;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaala;64.55,26.8333333333333,0.000001;FIVVA;FI;{27.3.d.31}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaalimaa;60.5833333333333,27.8166666666667,0.000001;FIVLA;FI;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaals;;NLVLS;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Vaasa;63.100000,21.583333,0.000001;FIVAA;Finland - Finland -- 27380;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaassen;;NLVAA;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vabasaare;57.84083333,26.94111111,0.000001;EEVBS;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vacha;;DEVAC;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Vada;43.350000,10.450000,0.000001;ITVDA;Italy - Italy West Coast -- 39330;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vadet;63.594133,19.856083,0.000001;SEVDT;SE;{27.3.d.30}},{{27.3.d.31}
WPI;Vadso;70.072222,29.741389,0.000001;NOVDS;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vagnhärad;58.9465,17.499167,0.000001;SEVHD;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vagueira;40.55,-8.767,0.000001;PTVAG;PT;{27.9.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vagula;57.83527778,26.92194444,0.000001;EEVAG;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vahitahi;-18.7833333333333,-138.85,0.000001;PFVHZ;PF;{77}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vahtna;58.582,23.098,0.000001;EEVYG;EE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vahtramäe;58.08583333,26.05416667,0.000001;EEVHT;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vahtrepa;58.88666667,23.02972222,0.000001;EEVPA;EE;{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaibla;58.38583333,26.135,0.000001;EEVBL;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaibla Puhkeala;58.4075,26.0525,0.000001;EEVBP;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaidotai;54.6,25.16666667,0.000001;LTVAI;LT;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaigu;58.47222222,22.04138889,0.000001;EEVAU;EE;{27.3.d.29}},{{27.3.d.28.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaihingen An Der Enz;;DEVAI;DE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vainikkala;;FIVAI;FI;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vainupea;59.58333333,26.275,0.000001;EEVEA;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vainupea Jõe Lauter;59.57638889,26.27361111,0.000001;EEVEJ;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaisi;59.23138889,23.71472222,0.000001;EEVAS;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaiste;58.35472222,23.84416667,0.000001;EEVST;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vaivara;59.3666666666667,27.75,0.000001;EEVAV;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Vaja;62.983333,17.716667,0.000001;SEVAJ;Sweden - Sweden Cont -- 24975;
WPI;Vaksdal;60.478333,5.732778,0.000001;NOVAK;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Val Liona;45.4166666666667,11.4666666666667,0.000001;IT2VL;IT;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Val-D'Isère;45.448034,6.980226,0.000001;FRVAZ;FR - 73;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Val-De-Moder;48.844716,7.6108846,0.000001;FR3VA;FR - 67;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Val-De-Vie;48.9605049,0.1760434,0.000001;FR9VD;FR - 14;{27.7.d}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valasské Mezirící;49.46666667,17.96666667,0.000001;CZVMZ;CZ;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valbiska;45.03333333,14.5,0.000001;HRVLB;HR;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valbom;41.11666667,-8.55,0.000001;PTVAB;PT;{27.9.a}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valdaora Di Sotto;46.76666667,12.01666667,0.000001;ITVD8;IT;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valdemarsvik;58.203333,16.605,0.000001;SEVAK;SE;{27.3.d.27}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valdilana;45.65,8.11666666666667,0.000001;ITVD9;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valea Luimihai;;ROVAM;RO;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valence;44.933393,4.89236,0.000001;FRVAF;FR - 26;{37.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Valencia;39.450000,-0.316667,0.000001;ESVLC;Spain - Spain SE Coast -- 38340;{37.1.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valenciennes;50.357113,3.518332,0.000001;FRVAL;FR - 59;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valentano;42.5666666666667,11.8166666666667,0.000001;ITVAT;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Valentia;51.933333,-10.300000,0.000001;IEVAL;Ireland - Ireland -- 33840;{27.7.j.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valenzano;41.03333333,16.88333333,0.000001;ITVZB;IT;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valga;57.77694444,26.03111111,0.000001;EEVLG;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valge-Tiiru;59.6525,25.74333333,0.000001;EEVTU;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valgeranna;58.38194444,24.32,0.000001;EEVRA;EE;{27.3.d.28.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valgma;58.55083333,26.62805556,0.000001;EEVAM;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valgma Talu;59.2425,24.2575,0.000001;EEVLV;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valguta;58.19111111,26.20777778,0.000001;EEVGU;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valje, Bromölla;56.061667,14.539167,0.000001;SEVAE;SE;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valje, Sölvesborg;56.053833,14.553667,0.000001;SEVJE;SE;{27.3.d.25}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valkeakoski;61.2666666666667,24.0333333333333,0.000001;FIVKK;FI;{27.3.d.32}},{{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valkenburg;50.8666666666667,5.83333333333333,0.000001;NLVLB;NL;{27.4.c}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valkenswaard;;NLVAL;NL;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valkla;59.495,25.35472222,0.000001;EEVLK;EE;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valkom (Valko);60.40166667,26.255,0.000001;FIVKO;FI;{27.3.d.32}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vallda;57.49,11.929833,0.000001;SEVLD;SE;{27.3.a.21}},{{27.3.a.20}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valle Gran Rey;28.09900055,-17.34800007,0.000001;ESVGR;ES;{34.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valle Guerra;28.52814002,-16.40654238,0.000001;ESVGE;ES;{34.1.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vallecrosia;43.8,7.65,0.000001;ITVQL;IT;{37.1.3}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vallefoglia;43.81666667,12.8,0.000001;ITV5F;IT;{37.2.1}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Valletta Harbors;35.900000,14.516667,0.000001;MTMLA;Malta - Malta -- 40320;{37.2.2}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Vallio Terme;45.61666667,10.4,0.000001;ITV5T;IT;{37.2.1}
WPI;Valloy;59.258056,10.490000,0.000001;NOVAL;Norway - Norway -- 20620;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db,WPI;Vallvik;61.183333,17.166667,0.000001;SEVAL;Sweden - Sweden Cont -- 24975;{27.3.d.30}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valma;58.36638889,25.965,0.000001;EEVLM;EE;
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valmeranna;58.5,23.23333333,0.000001;EEVLR;EE;{27.3.d.28.1}},{{27.3.d.29}
https://www.data.gouv.fr/api/1/datasets/r/60fe965d-5888-493b-9321-24bc3b1f84db;Valras-Plage;43.248668,3.29233,0.000001;FRVP8;FR - 34;{37.1.2}
